DAQLog Data File v1.10
Device: LGR-5327
Serial No: 000001582675
Log Enable Time: 12.06.2025 13:24:12.000
Data Start Time: 12.06.2025 13:24:18.053
Trigger Time: 12.06.2025 13:24:18.303
Pre-Trigger Scan Count: 1000
Pre-Trigger Scan Rate(Hz): 4000
Post-Trigger Scan Count: 3000
Post-Trigger Scan Rate(Hz): 4000
Notes: 06.12.2025 Kantipark St. Gallen
8 feste Geophon-Positionen + 1 Trigger
Abstand wird während der Messung festgelegt
, , AI0Diff30V(Volts), AI1Diff30V(Volts), AI2Diff30V(Volts), AI3Diff30V(Volts), AI4Diff30V(Volts), AI5Diff30V(Volts), AI6Diff30V(Volts), AI7Diff30V(Volts)
Scan Number, Scan Time, , , , , , , , 
0, "13:24:18.052999", 0.02370, 0.00261, -0.03746, 0.02566, 0.00350, 0.01424, 0.00618, -0.14809
1, "13:24:18.053249", 0.02370, 0.00557, -0.03450, 0.02665, 0.00153, 0.01325, 0.01014, -0.14809
2, "13:24:18.053501", 0.02568, 0.00459, -0.03647, 0.02270, 0.00153, 0.01226, 0.00816, -0.14216
3, "13:24:18.053749", 0.02370, 0.00459, -0.03845, 0.02369, 0.00153, 0.01226, 0.00915, -0.14809
4, "13:24:18.053998", 0.02370, 0.00360, -0.03647, 0.02467, 0.00153, 0.01325, 0.01014, -0.13128
5, "13:24:18.054248", 0.02469, 0.00360, -0.03647, 0.02467, 0.00251, 0.01226, 0.00915, -0.14413
6, "13:24:18.054498", 0.02370, 0.00261, -0.03549, 0.02467, -0.00045, 0.01523, 0.01112, -0.14314
7, "13:24:18.054750", 0.02370, 0.00459, -0.03647, 0.02270, -0.00045, 0.01622, 0.01014, -0.13128
8, "13:24:18.055000", 0.02469, 0.00261, -0.03549, 0.02467, 0.00449, 0.01127, 0.01112, -0.15204
9, "13:24:18.055248", 0.02469, 0.00261, -0.03549, 0.02566, 0.00350, 0.01424, 0.01014, -0.14413
10, "13:24:18.055500", 0.02469, 0.00360, -0.03450, 0.02369, 0.00449, 0.01523, 0.01014, -0.13721
11, "13:24:18.055749", 0.02568, 0.00360, -0.03450, 0.02566, 0.00548, 0.01226, 0.01211, -0.14216
12, "13:24:18.055999", 0.02568, 0.00261, -0.03549, 0.02467, 0.00449, 0.01523, 0.01211, -0.13721
13, "13:24:18.056249", 0.02370, 0.00261, -0.03351, 0.02171, 0.00153, 0.01424, 0.00915, -0.13721
14, "13:24:18.056499", 0.02568, 0.00162, -0.03746, 0.02566, 0.00350, 0.01721, 0.01014, -0.13919
15, "13:24:18.056749", 0.02370, 0.00261, -0.03549, 0.02467, 0.00153, 0.01523, 0.01014, -0.14018
16, "13:24:18.056999", 0.02370, 0.00360, -0.03746, 0.02369, 0.00350, 0.01819, 0.01310, -0.12140
17, "13:24:18.057249", 0.02370, 0.00261, -0.03647, 0.02270, 0.00350, 0.01622, 0.01310, -0.12733
18, "13:24:18.057500", 0.02271, 0.00459, -0.03549, 0.02270, 0.00449, 0.01721, 0.01409, -0.11349
19, "13:24:18.057750", 0.02370, 0.00360, -0.03450, 0.02566, 0.00153, 0.01622, 0.01310, -0.11744
20, "13:24:18.057998", 0.02568, 0.00261, -0.03647, 0.02665, 0.00153, 0.01622, 0.01409, -0.12338
21, "13:24:18.058248", 0.02469, 0.00261, -0.03647, 0.02566, 0.00449, 0.01721, 0.01409, -0.11547
22, "13:24:18.058498", 0.02469, 0.00360, -0.03647, 0.02665, 0.00350, 0.01523, 0.01409, -0.11744
23, "13:24:18.058750", 0.02568, 0.00360, -0.03549, 0.02566, 0.00449, 0.01721, 0.01607, -0.10954
24, "13:24:18.059000", 0.02469, 0.00459, -0.03647, 0.02467, 0.00153, 0.01424, 0.01705, -0.10855
25, "13:24:18.059249", 0.02370, 0.00261, -0.03845, 0.02665, 0.00350, 0.01424, 0.01508, -0.10163
26, "13:24:18.059499", 0.02271, 0.00261, -0.03746, 0.02962, 0.00548, 0.01424, 0.01409, -0.10460
27, "13:24:18.059749", 0.02370, 0.00360, -0.03549, 0.02566, 0.00449, 0.01622, 0.01508, -0.09866
28, "13:24:18.059999", 0.02271, 0.00261, -0.03845, 0.02369, 0.00054, 0.01523, 0.01508, -0.09175
29, "13:24:18.060249", 0.02271, 0.00261, -0.03746, 0.02665, 0.00548, 0.01721, 0.01607, -0.09175
30, "13:24:18.060499", 0.02370, 0.00360, -0.03746, 0.02665, 0.00548, 0.01721, 0.01705, -0.09372
31, "13:24:18.060749", 0.02370, 0.00261, -0.03647, 0.02566, 0.00647, 0.01918, 0.01607, -0.07988
