DAQLog Data File v1.10
Device: LGR-5327
Serial No: 000001582675
Log Enable Time: 12.06.2025 13:41:32.000
Data Start Time: 12.06.2025 13:41:33.553
Trigger Time: 12.06.2025 13:41:33.803
Pre-Trigger Scan Count: 1000
Pre-Trigger Scan Rate(Hz): 4000
Post-Trigger Scan Count: 3000
Post-Trigger Scan Rate(Hz): 4000
Notes: 06.12.2025 Kantipark St. Gallen
8 feste Geophon-Positionen + 1 Trigger
Abstand wird während der Messung festgelegt
, , AI0Diff30V(Volts), AI1Diff30V(Volts), AI2Diff30V(Volts), AI3Diff30V(Volts), AI4Diff30V(Volts), AI5Diff30V(Volts), AI6Diff30V(Volts), AI7Diff30V(Volts)
Scan Number, Scan Time, , , , , , , , 
0, "13:41:33.552999", 0.01382, -0.01420, -0.01177, 0.03061, 0.01932, 0.02907, 0.03583, 0.01599
1, "13:41:33.553249", 0.01678, -0.01618, -0.01078, 0.03159, 0.01932, 0.02907, 0.03484, 0.01599
2, "13:41:33.553501", 0.01283, -0.01321, -0.01078, 0.03061, 0.01932, 0.03006, 0.03484, 0.01599
3, "13:41:33.553749", 0.01382, -0.01321, -0.01078, 0.03061, 0.02031, 0.02808, 0.03385, 0.01599
4, "13:41:33.553998", 0.01481, -0.01124, -0.01177, 0.03159, 0.02031, 0.03006, 0.03385, 0.01797
5, "13:41:33.554248", 0.01184, -0.01420, -0.01177, 0.03061, 0.01833, 0.03006, 0.03682, 0.01797
6, "13:41:33.554498", 0.01184, -0.01222, -0.01078, 0.03061, 0.01932, 0.03105, 0.03385, 0.01599
7, "13:41:33.554750", 0.01184, -0.01519, -0.01177, 0.03061, 0.01932, 0.02907, 0.03385, 0.01896
8, "13:41:33.555000", 0.01085, -0.01420, -0.01473, 0.03159, 0.01932, 0.03006, 0.03583, 0.01698
9, "13:41:33.555248", 0.01085, -0.01321, -0.01375, 0.03258, 0.01932, 0.03006, 0.03484, 0.01698
10, "13:41:33.555500", 0.01085, -0.01519, -0.01375, 0.03159, 0.02031, 0.02907, 0.03583, 0.01698
11, "13:41:33.555749", 0.00987, -0.01321, -0.01671, 0.03159, 0.01833, 0.03006, 0.03583, 0.01698
12, "13:41:33.555999", 0.00987, -0.01519, -0.01473, 0.03159, 0.02129, 0.03006, 0.03583, 0.01896
13, "13:41:33.556249", 0.00591, -0.01321, -0.01375, 0.03159, 0.02031, 0.03006, 0.03583, 0.01698
14, "13:41:33.556499", 0.00987, -0.01124, -0.01375, 0.02962, 0.02031, 0.02808, 0.03583, 0.01797
15, "13:41:33.556749", 0.01085, -0.01618, -0.01473, 0.03061, 0.02031, 0.03105, 0.03583, 0.01698
16, "13:41:33.556999", 0.00789, -0.01321, -0.01473, 0.02962, 0.02031, 0.02907, 0.03583, 0.01698
17, "13:41:33.557249", 0.00888, -0.01321, -0.01671, 0.03061, 0.02129, 0.03006, 0.03484, 0.01698
18, "13:41:33.557500", 0.00987, -0.01420, -0.01671, 0.03061, 0.01932, 0.03006, 0.03484, 0.01698
19, "13:41:33.557750", 0.00789, -0.01420, -0.01770, 0.03159, 0.01932, 0.03006, 0.03484, 0.01698
20, "13:41:33.557998", 0.01184, -0.01519, -0.01671, 0.03061, 0.01932, 0.03105, 0.03583, 0.01797
21, "13:41:33.558248", 0.00789, -0.01420, -0.01770, 0.03061, 0.01932, 0.03105, 0.03484, 0.01698
22, "13:41:33.558498", 0.00888, -0.01420, -0.01869, 0.03159, 0.01932, 0.03006, 0.03583, 0.01698
23, "13:41:33.558750", 0.01085, -0.01717, -0.01967, 0.02962, 0.01932, 0.03006, 0.03484, 0.01797
24, "13:41:33.559000", 0.01085, -0.01618, -0.01967, 0.02962, 0.02031, 0.02907, 0.03682, 0.01896
25, "13:41:33.559249", 0.00789, -0.01519, -0.01572, 0.03061, 0.02031, 0.03006, 0.03583, 0.01797
26, "13:41:33.559499", 0.00591, -0.01618, -0.02066, 0.03061, 0.02031, 0.02907, 0.03682, 0.01698
27, "13:41:33.559749", 0.00789, -0.01519, -0.01869, 0.03061, 0.02129, 0.03006, 0.03583, 0.01599
28, "13:41:33.559999", 0.00888, -0.01816, -0.01967, 0.03159, 0.01932, 0.03006, 0.03583, 0.01995
29, "13:41:33.560249", 0.00789, -0.01420, -0.01770, 0.03061, 0.01932, 0.03105, 0.03484, 0.01698
30, "13:41:33.560499", 0.00690, -0.01519, -0.01869, 0.03061, 0.01932, 0.02907, 0.03484, 0.01797
