DAQLog Data File v1.10
Device: LGR-5327
Serial No: 000001582675
Log Enable Time: 12.06.2025 13:42:38.000
Data Start Time: 12.06.2025 13:42:39.759
Trigger Time: 12.06.2025 13:42:40.009
Pre-Trigger Scan Count: 1000
Pre-Trigger Scan Rate(Hz): 4000
Post-Trigger Scan Count: 3000
Post-Trigger Scan Rate(Hz): 4000
Notes: 06.12.2025 Kantipark St. Gallen
8 feste Geophon-Positionen + 1 Trigger
Abstand wird während der Messung festgelegt
, , AI0Diff30V(Volts), AI1Diff30V(Volts), AI2Diff30V(Volts), AI3Diff30V(Volts), AI4Diff30V(Volts), AI5Diff30V(Volts), AI6Diff30V(Volts), AI7Diff30V(Volts)
Scan Number, Scan Time, , , , , , , , 
0, "13:42:39.758998", 0.02765, 0.01447, 0.02183, 0.02171, 0.02129, 0.02512, 0.02891, 0.00710
1, "13:42:39.759248", 0.02963, 0.01546, 0.02282, 0.01973, 0.01932, 0.02512, 0.02694, 0.00907
2, "13:42:39.759500", 0.02963, 0.01546, 0.02084, 0.01874, 0.02228, 0.02413, 0.02792, 0.00611
3, "13:42:39.759750", 0.02765, 0.01348, 0.02282, 0.01776, 0.02031, 0.02413, 0.02891, 0.00907
4, "13:42:39.760000", 0.02765, 0.01645, 0.01887, 0.01677, 0.02031, 0.02512, 0.02792, 0.00710
5, "13:42:39.760248", 0.02667, 0.01348, 0.02084, 0.01479, 0.02031, 0.02413, 0.02792, 0.00710
6, "13:42:39.760498", 0.02667, 0.01348, 0.02084, 0.01479, 0.02031, 0.02512, 0.02792, 0.00710
7, "13:42:39.760749", 0.02568, 0.00755, 0.02183, 0.01578, 0.02031, 0.02413, 0.02792, 0.00710
8, "13:42:39.760999", 0.02568, 0.01447, 0.02084, 0.01380, 0.02031, 0.02314, 0.02694, 0.00809
9, "13:42:39.761249", 0.02568, 0.01250, 0.01985, 0.01380, 0.01932, 0.02413, 0.02792, 0.00809
10, "13:42:39.761499", 0.02469, 0.01151, 0.01985, 0.01182, 0.01833, 0.02413, 0.02792, 0.00710
11, "13:42:39.761749", 0.02667, 0.01052, 0.01788, 0.01479, 0.01734, 0.02314, 0.02891, 0.00907
12, "13:42:39.761999", 0.02469, 0.01052, 0.01590, 0.01182, 0.01932, 0.02215, 0.02694, 0.00809
13, "13:42:39.762248", 0.02469, 0.00953, 0.01689, 0.01182, 0.01833, 0.02314, 0.02792, 0.00710
14, "13:42:39.762498", 0.02568, 0.01052, 0.01788, 0.01084, 0.01932, 0.02314, 0.02891, 0.00710
15, "13:42:39.762750", 0.02370, 0.01052, 0.01491, 0.01182, 0.01932, 0.02512, 0.02496, 0.00710
16, "13:42:39.762998", 0.02271, 0.00854, 0.01590, 0.00886, 0.02031, 0.02314, 0.02694, 0.00907
17, "13:42:39.763248", 0.02271, 0.00854, 0.01689, 0.00688, 0.01932, 0.02413, 0.02694, 0.00710
18, "13:42:39.763500", 0.02271, 0.00953, 0.01689, 0.00787, 0.01833, 0.02314, 0.02595, 0.00710
19, "13:42:39.763750", 0.02074, 0.00854, 0.01393, 0.00589, 0.02031, 0.02413, 0.02595, 0.00710
20, "13:42:39.763999", 0.02074, 0.00755, 0.01491, 0.00886, 0.01833, 0.02215, 0.02694, 0.00710
21, "13:42:39.764249", 0.01975, 0.00656, 0.01491, 0.00589, 0.01734, 0.02413, 0.02694, 0.00809
22, "13:42:39.764497", 0.01975, 0.00656, 0.01491, 0.00293, 0.02031, 0.02413, 0.02595, 0.00809
23, "13:42:39.764749", 0.01777, 0.00557, 0.00997, 0.00490, 0.01833, 0.02215, 0.02694, 0.00809
24, "13:42:39.764999", 0.02074, 0.00459, 0.00898, 0.00194, 0.01635, 0.02314, 0.02792, 0.00809
25, "13:42:39.765249", 0.01975, 0.00162, 0.01195, 0.00194, 0.01734, 0.02314, 0.02496, 0.00809
26, "13:42:39.765501", 0.01876, 0.00360, 0.00800, 0.00194, 0.01833, 0.02215, 0.02595, 0.00907
27, "13:42:39.765748", 0.01876, 0.00360, 0.01096, 0.00095, 0.01833, 0.02215, 0.02694, 0.00710
28, "13:42:39.765998", 0.01876, 0.00162, 0.00800, 0.00194, 0.01833, 0.02314, 0.02694, 0.00710
29, "13:42:39.766248", 0.01579, 0.00261, 0.00898, -0.00201, 0.01932, 0.02314, 0.02595, 0.00710
30, "13:42:39.766498", 0.01579, 0.00360, 0.00898, 0.00293, 0.01833, 0.02314, 0.02595, 0.00710
31, "13:42:39.766750", 0.01579, 0.00063, 0.00701, -0.00004, 0.01734, 0.02215, 0.02792, 0.00710
32, "13:42:39.767000", 0.01579, 0.00261, 0.00503, -0.00201, 0.01734, 0.02314, 0.02595, 0.00809
33, "13:42:39.767248", 0.01481, 0.00063, 0.00602, -0.00201, 0.01833, 0.02215, 0.02694, 0.00710
34, "13:42:39.767499", 0.01382, -0.00036, 0.00207, -0.00498, 0.01635, 0.02215, 0.02595, 0.00809
35, "13:42:39.767749", 0.01382, -0.00135, 0.00404, -0.00300, 0.01833, 0.02215, 0.02595, 0.00907
36, "13:42:39.767999", 0.01184, -0.00036, 0.00404, -0.00399, 0.01833, 0.02314, 0.02595, 0.00809
37, "13:42:39.768249", 0.01283, -0.00036, 0.00305, -0.00498, 0.01734, 0.02215, 0.02694, 0.00809
38, "13:42:39.768499", 0.01382, -0.00036, 0.00404, -0.00795, 0.01734, 0.02215, 0.02595, 0.00809
39, "13:42:39.768749", 0.01283, -0.00234, 0.00305, -0.00795, 0.01734, 0.02116, 0.02595, 0.00809
40, "13:42:39.768999", 0.01085, -0.00234, 0.00009, -0.00597, 0.01932, 0.02314, 0.02595, 0.00809
41, "13:42:39.769248", 0.01085, -0.00234, -0.00189, -0.00893, 0.01734, 0.02314, 0.02694, 0.01006
42, "13:42:39.769500", 0.01085, -0.00234, -0.00090, -0.00795, 0.01635, 0.02413, 0.02694, 0.00907
43, "13:42:39.769750", 0.00888, -0.00234, -0.00090, -0.00992, 0.01833, 0.02116, 0.02595, 0.00809
44, "13:42:39.769998", 0.01382, -0.00234, -0.00189, -0.01091, 0.01734, 0.02314, 0.02595, 0.00907
45, "13:42:39.770248", 0.00987, -0.00135, -0.00386, -0.01091, 0.01734, 0.02215, 0.02792, 0.00809
46, "13:42:39.770498", 0.00789, -0.00333, -0.00584, -0.00893, 0.01734, 0.02116, 0.02595, 0.00809
47, "13:42:39.770750", 0.00789, -0.00431, -0.00782, -0.00992, 0.01734, 0.02116, 0.02694, 0.00907
48, "13:42:39.770999", 0.00492, -0.00431, -0.00485, -0.00893, 0.01635, 0.02413, 0.02694, 0.01006
49, "13:42:39.771249", 0.00690, -0.00431, -0.00683, -0.01289, 0.01734, 0.02215, 0.02595, 0.00907
50, "13:42:39.771499", 0.00690, -0.00431, -0.00782, -0.00992, 0.01734, 0.02215, 0.02595, 0.00809
51, "13:42:39.771749", 0.00690, -0.00530, -0.00880, -0.01091, 0.01734, 0.02314, 0.02792, 0.00907
52, "13:42:39.771999", 0.00789, -0.00629, -0.00979, -0.01091, 0.01635, 0.02314, 0.02496, 0.00907
53, "13:42:39.772249", 0.00591, -0.00530, -0.00880, -0.01289, 0.01635, 0.02215, 0.02694, 0.00809
54, "13:42:39.772499", 0.00492, -0.00530, -0.01375, -0.01190, 0.01635, 0.02314, 0.02595, 0.00907
55, "13:42:39.772748", 0.00591, -0.00530, -0.01177, -0.01388, 0.01635, 0.02215, 0.02694, 0.00907
56, "13:42:39.772998", 0.00591, -0.00530, -0.01375, -0.01289, 0.01635, 0.02215, 0.02694, 0.01006
57, "13:42:39.773248", 0.00492, -0.00629, -0.01375, -0.01289, 0.01734, 0.02116, 0.02694, 0.01006
58, "13:42:39.773500", 0.00591, -0.00827, -0.01276, -0.01289, 0.01635, 0.02314, 0.02694, 0.00907
59, "13:42:39.773750", 0.00196, -0.00728, -0.01671, -0.01388, 0.01734, 0.02215, 0.02595, 0.00907
60, "13:42:39.774000", 0.00295, -0.01025, -0.01770, -0.01585, 0.01734, 0.02116, 0.02694, 0.01105
61, "13:42:39.774248", 0.00097, -0.01025, -0.01967, -0.01487, 0.01635, 0.02215, 0.02595, 0.01006
62, "13:42:39.774497", 0.00097, -0.01124, -0.01869, -0.01388, 0.01536, 0.02314, 0.02694, 0.00907
63, "13:42:39.774749", 0.00097, -0.01124, -0.01869, -0.01388, 0.01635, 0.02314, 0.02595, 0.01105
64, "13:42:39.774999", 0.00196, -0.01321, -0.02165, -0.01388, 0.01536, 0.02215, 0.02694, 0.01105
65, "13:42:39.775249", 0.00097, -0.01124, -0.02363, -0.01487, 0.01635, 0.02314, 0.02595, 0.01105
66, "13:42:39.775499", -0.00002, -0.01420, -0.02165, -0.01585, 0.01635, 0.02215, 0.02694, 0.00907
67, "13:42:39.775749", 0.00295, -0.01519, -0.02462, -0.01388, 0.01833, 0.02314, 0.02694, 0.01105
68, "13:42:39.775999", -0.00101, -0.01420, -0.02560, -0.01585, 0.01635, 0.02215, 0.02694, 0.01105
69, "13:42:39.776248", -0.00298, -0.01816, -0.02462, -0.01487, 0.01635, 0.02215, 0.02595, 0.01105
70, "13:42:39.776498", -0.00199, -0.01618, -0.02758, -0.01289, 0.01536, 0.02215, 0.02792, 0.01105
71, "13:42:39.776750", -0.00199, -0.01618, -0.02857, -0.01684, 0.01536, 0.02215, 0.02891, 0.01006
72, "13:42:39.776998", -0.00298, -0.01717, -0.02857, -0.01585, 0.01536, 0.02512, 0.02595, 0.01006
73, "13:42:39.777248", -0.00496, -0.02013, -0.02758, -0.01783, 0.01536, 0.02314, 0.02694, 0.01006
74, "13:42:39.777500", -0.00397, -0.02211, -0.03055, -0.01684, 0.01635, 0.02215, 0.02792, 0.01105
75, "13:42:39.777750", -0.00595, -0.01915, -0.03055, -0.01684, 0.01536, 0.02314, 0.02694, 0.01105
76, "13:42:39.777999", -0.00496, -0.02211, -0.02956, -0.01783, 0.01734, 0.02413, 0.02694, 0.01105
77, "13:42:39.778249", -0.00496, -0.02409, -0.03450, -0.01981, 0.01536, 0.02314, 0.02694, 0.01204
78, "13:42:39.778497", -0.00496, -0.02409, -0.03055, -0.01585, 0.01536, 0.02215, 0.02891, 0.01105
79, "13:42:39.778749", -0.00496, -0.02310, -0.03351, -0.01882, 0.01536, 0.02413, 0.02694, 0.01006
80, "13:42:39.778999", -0.00694, -0.02508, -0.03450, -0.01684, 0.01635, 0.02314, 0.02891, 0.01105
81, "13:42:39.779249", -0.00891, -0.02508, -0.03647, -0.01585, 0.01734, 0.02314, 0.02891, 0.01204
82, "13:42:39.779500", -0.00595, -0.02706, -0.03944, -0.01783, 0.01536, 0.02215, 0.02694, 0.01105
83, "13:42:39.779748", -0.00694, -0.02508, -0.03746, -0.01783, 0.01536, 0.02314, 0.02694, 0.01105
84, "13:42:39.779998", -0.01089, -0.02607, -0.03647, -0.01882, 0.01833, 0.02215, 0.02792, 0.01204
85, "13:42:39.780248", -0.01188, -0.02903, -0.03845, -0.01684, 0.01536, 0.02314, 0.02891, 0.01204
86, "13:42:39.780498", -0.01089, -0.02706, -0.03746, -0.01882, 0.01536, 0.02215, 0.02694, 0.01105
87, "13:42:39.780750", -0.01286, -0.02706, -0.03944, -0.01783, 0.01438, 0.02314, 0.02694, 0.01204
88, "13:42:39.781000", -0.01089, -0.03002, -0.04043, -0.01882, 0.01438, 0.02314, 0.02891, 0.01105
89, "13:42:39.781248", -0.01286, -0.03101, -0.04438, -0.01783, 0.01339, 0.02413, 0.02891, 0.01204
90, "13:42:39.781499", -0.01385, -0.03299, -0.04438, -0.01585, 0.01536, 0.02215, 0.02792, 0.01204
91, "13:42:39.781749", -0.01583, -0.03299, -0.04735, -0.01585, 0.01635, 0.02314, 0.02792, 0.01303
92, "13:42:39.781999", -0.01286, -0.03497, -0.04636, -0.01783, 0.01536, 0.02413, 0.02990, 0.01303
93, "13:42:39.782249", -0.01583, -0.03398, -0.04735, -0.01882, 0.01635, 0.02413, 0.02694, 0.01204
94, "13:42:39.782499", -0.01583, -0.03398, -0.04833, -0.01684, 0.01635, 0.02314, 0.02694, 0.01204
95, "13:42:39.782749", -0.01385, -0.03497, -0.05130, -0.01783, 0.01734, 0.02314, 0.02694, 0.01204
96, "13:42:39.782999", -0.01879, -0.03596, -0.04735, -0.01684, 0.01438, 0.02413, 0.02792, 0.01204
97, "13:42:39.783248", -0.01781, -0.03892, -0.04932, -0.01783, 0.01635, 0.02413, 0.02694, 0.01204
98, "13:42:39.783500", -0.01879, -0.03793, -0.04932, -0.01684, 0.01438, 0.02314, 0.02792, 0.01303
99, "13:42:39.783750", -0.01781, -0.03793, -0.04932, -0.01882, 0.01536, 0.02512, 0.02694, 0.01204
100, "13:42:39.783998", -0.02176, -0.03793, -0.05327, -0.02080, 0.01536, 0.02512, 0.02694, 0.01204
101, "13:42:39.784248", -0.02077, -0.04090, -0.05426, -0.01585, 0.01635, 0.02215, 0.02990, 0.01303
102, "13:42:39.784498", -0.02275, -0.04288, -0.05229, -0.01882, 0.01536, 0.02512, 0.02792, 0.01204
103, "13:42:39.784749", -0.02472, -0.04288, -0.05525, -0.01388, 0.01635, 0.02314, 0.02891, 0.01303
104, "13:42:39.784999", -0.02176, -0.04387, -0.05624, -0.01289, 0.01635, 0.02215, 0.02990, 0.01204
105, "13:42:39.785249", -0.02077, -0.04584, -0.05822, -0.01388, 0.01536, 0.02413, 0.02891, 0.01204
106, "13:42:39.785499", -0.02275, -0.04485, -0.05723, -0.01487, 0.01438, 0.02512, 0.02792, 0.01402
107, "13:42:39.785749", -0.02670, -0.04485, -0.05822, -0.01684, 0.01635, 0.02610, 0.02792, 0.01303
108, "13:42:39.785999", -0.02769, -0.04584, -0.05822, -0.01190, 0.01438, 0.02413, 0.02891, 0.01402
109, "13:42:39.786249", -0.02670, -0.04980, -0.05723, -0.01289, 0.01438, 0.02512, 0.02990, 0.01303
110, "13:42:39.786499", -0.02670, -0.05178, -0.05624, -0.01289, 0.01438, 0.02413, 0.02891, 0.01303
111, "13:42:39.786748", -0.02571, -0.05178, -0.05723, -0.01289, 0.01635, 0.02413, 0.02990, 0.01303
112, "13:42:39.786998", -0.02769, -0.05178, -0.06118, -0.01091, 0.01635, 0.02610, 0.02891, 0.01402
113, "13:42:39.787248", -0.02769, -0.05178, -0.06118, -0.01190, 0.01536, 0.02610, 0.02891, 0.01303
114, "13:42:39.787500", -0.03164, -0.05276, -0.06217, -0.01289, 0.01734, 0.02512, 0.02891, 0.01402
115, "13:42:39.787750", -0.03164, -0.05375, -0.06217, -0.01091, 0.01635, 0.02512, 0.02990, 0.01500
116, "13:42:39.788000", -0.03164, -0.05178, -0.06217, -0.01091, 0.01536, 0.02610, 0.02891, 0.01303
117, "13:42:39.788248", -0.03164, -0.05375, -0.05920, -0.00992, 0.01438, 0.02512, 0.02891, 0.01303
118, "13:42:39.788497", -0.02967, -0.05474, -0.06118, -0.00893, 0.01536, 0.02413, 0.02891, 0.01402
119, "13:42:39.788749", -0.03164, -0.05771, -0.06019, -0.00597, 0.01438, 0.02512, 0.02990, 0.01500
120, "13:42:39.788999", -0.03362, -0.05474, -0.06316, -0.00597, 0.01536, 0.02512, 0.02792, 0.01500
121, "13:42:39.789249", -0.03461, -0.05771, -0.06415, -0.00795, 0.01536, 0.02610, 0.02990, 0.01402
122, "13:42:39.789499", -0.03164, -0.05969, -0.06415, -0.00399, 0.01438, 0.02512, 0.02990, 0.01500
123, "13:42:39.789749", -0.03362, -0.05672, -0.06316, -0.00597, 0.01438, 0.02610, 0.02990, 0.01402
124, "13:42:39.789999", -0.03362, -0.05969, -0.06217, -0.00399, 0.01438, 0.02512, 0.02891, 0.01500
125, "13:42:39.790248", -0.03362, -0.06265, -0.06415, -0.00498, 0.01438, 0.02314, 0.02891, 0.01402
126, "13:42:39.790498", -0.03461, -0.06166, -0.06415, -0.00399, 0.01438, 0.02610, 0.02990, 0.01402
127, "13:42:39.790750", -0.03263, -0.05969, -0.06316, -0.00300, 0.01536, 0.02512, 0.02792, 0.01500
128, "13:42:39.790998", -0.03461, -0.06364, -0.06316, -0.00399, 0.01536, 0.02610, 0.02891, 0.01500
129, "13:42:39.791248", -0.03658, -0.06364, -0.06513, -0.00399, 0.01438, 0.02512, 0.02990, 0.01402
130, "13:42:39.791500", -0.03658, -0.06364, -0.06316, -0.00103, 0.01438, 0.02709, 0.02891, 0.01500
131, "13:42:39.791749", -0.03658, -0.06364, -0.06415, -0.00201, 0.01536, 0.02413, 0.02792, 0.01500
132, "13:42:39.791999", -0.03362, -0.06562, -0.06415, -0.00103, 0.01339, 0.02512, 0.02891, 0.01500
133, "13:42:39.792249", -0.03757, -0.06463, -0.06415, -0.00103, 0.01240, 0.02610, 0.02891, 0.01402
134, "13:42:39.792499", -0.03955, -0.06463, -0.06513, -0.00004, 0.01438, 0.02512, 0.02891, 0.01500
135, "13:42:39.792749", -0.03757, -0.06661, -0.06513, -0.00103, 0.01536, 0.02512, 0.02891, 0.01599
136, "13:42:39.792999", -0.03955, -0.06661, -0.06316, -0.00201, 0.01339, 0.02610, 0.02990, 0.01402
137, "13:42:39.793249", -0.03955, -0.06858, -0.06316, 0.00095, 0.01438, 0.02709, 0.02990, 0.01599
138, "13:42:39.793500", -0.03757, -0.06562, -0.06415, -0.00201, 0.01438, 0.02512, 0.02990, 0.01402
139, "13:42:39.793748", -0.03856, -0.06957, -0.06612, -0.00103, 0.01438, 0.02610, 0.03089, 0.01599
140, "13:42:39.793998", -0.03955, -0.06858, -0.06711, 0.00095, 0.01438, 0.02709, 0.02990, 0.01500
141, "13:42:39.794248", -0.03955, -0.06858, -0.06513, -0.00004, 0.01438, 0.02709, 0.02891, 0.01599
142, "13:42:39.794498", -0.04054, -0.06760, -0.06513, 0.00095, 0.01240, 0.02610, 0.02990, 0.01599
143, "13:42:39.794750", -0.03856, -0.06957, -0.06612, 0.00194, 0.01438, 0.02709, 0.02990, 0.01500
144, "13:42:39.795000", -0.03856, -0.06957, -0.06612, 0.00392, 0.01438, 0.02512, 0.02891, 0.01500
145, "13:42:39.795249", -0.03757, -0.06858, -0.06711, 0.00293, 0.01438, 0.02512, 0.03089, 0.01500
146, "13:42:39.795499", -0.03856, -0.06760, -0.06513, 0.00194, 0.01339, 0.02610, 0.02990, 0.01698
147, "13:42:39.795749", -0.04054, -0.06957, -0.06711, 0.00194, 0.01438, 0.02610, 0.03089, 0.01599
148, "13:42:39.795999", -0.03856, -0.06957, -0.06513, -0.00004, 0.01438, 0.02610, 0.02891, 0.01599
149, "13:42:39.796249", -0.04054, -0.06957, -0.06612, 0.00194, 0.01438, 0.02512, 0.03089, 0.01599
150, "13:42:39.796499", -0.04152, -0.06858, -0.06415, 0.00293, 0.01438, 0.02709, 0.03089, 0.01599
151, "13:42:39.796749", -0.03856, -0.06858, -0.06612, 0.00589, 0.01438, 0.02610, 0.02891, 0.01599
152, "13:42:39.796998", -0.03856, -0.06858, -0.06513, 0.00293, 0.01536, 0.02709, 0.02990, 0.01698
153, "13:42:39.797248", -0.04054, -0.06957, -0.06810, 0.00787, 0.01438, 0.02808, 0.03188, 0.01698
154, "13:42:39.797500", -0.04054, -0.06661, -0.06612, 0.00490, 0.01438, 0.02610, 0.02990, 0.01698
155, "13:42:39.797750", -0.03757, -0.06957, -0.06513, 0.00490, 0.01438, 0.02709, 0.03089, 0.01599
156, "13:42:39.798000", -0.03856, -0.07056, -0.06711, 0.00490, 0.01240, 0.02610, 0.03089, 0.01599
157, "13:42:39.798248", -0.03757, -0.06858, -0.06612, 0.00589, 0.01240, 0.02709, 0.02990, 0.01698
158, "13:42:39.798498", -0.03955, -0.06858, -0.06909, 0.00589, 0.01438, 0.02413, 0.03089, 0.01698
159, "13:42:39.798749", -0.03658, -0.06760, -0.06711, 0.00589, 0.01339, 0.02413, 0.03287, 0.01599
160, "13:42:39.798999", -0.03461, -0.06858, -0.06513, 0.00392, 0.01240, 0.02709, 0.03188, 0.01698
161, "13:42:39.799249", -0.03560, -0.06760, -0.06513, 0.00688, 0.01438, 0.02709, 0.02990, 0.01599
162, "13:42:39.799499", -0.03658, -0.06661, -0.06513, 0.00490, 0.01536, 0.02709, 0.03089, 0.01797
163, "13:42:39.799749", -0.03461, -0.06562, -0.06513, 0.00589, 0.01438, 0.02709, 0.03188, 0.01797
164, "13:42:39.799999", -0.03263, -0.06562, -0.06711, 0.00688, 0.01240, 0.02610, 0.02990, 0.01599
165, "13:42:39.800249", -0.03461, -0.06562, -0.06909, 0.00589, 0.01240, 0.02709, 0.02990, 0.01797
166, "13:42:39.800498", -0.03263, -0.06562, -0.06513, 0.00589, 0.01438, 0.02808, 0.03188, 0.01797
167, "13:42:39.800750", -0.03461, -0.06562, -0.06612, 0.00787, 0.01339, 0.02808, 0.03089, 0.01599
168, "13:42:39.800998", -0.03263, -0.06463, -0.06711, 0.00589, 0.01339, 0.02610, 0.03089, 0.01599
169, "13:42:39.801248", -0.03065, -0.06364, -0.06513, 0.00688, 0.01339, 0.02610, 0.03089, 0.01797
170, "13:42:39.801500", -0.03164, -0.06364, -0.06513, 0.01084, 0.01438, 0.02610, 0.03089, 0.01698
171, "13:42:39.801750", -0.02967, -0.06364, -0.06612, 0.00490, 0.01438, 0.02808, 0.03188, 0.01797
172, "13:42:39.802000", -0.02769, -0.06166, -0.06415, 0.00589, 0.01339, 0.02709, 0.03287, 0.01797
173, "13:42:39.802249", -0.02868, -0.06166, -0.06810, 0.00787, 0.01240, 0.02709, 0.03287, 0.01797
174, "13:42:39.802497", -0.02670, -0.06265, -0.06415, 0.00886, 0.01438, 0.02709, 0.03089, 0.01797
175, "13:42:39.802749", -0.02769, -0.06067, -0.06217, 0.01084, 0.01438, 0.02709, 0.03188, 0.01698
176, "13:42:39.802999", -0.02868, -0.05870, -0.06217, 0.00787, 0.01339, 0.02709, 0.03287, 0.01797
177, "13:42:39.803249", -0.02769, -0.06067, -0.06217, 0.00985, 0.01240, 0.02610, 0.03287, 0.01797
178, "13:42:39.803501", -0.02472, -0.05969, -0.06316, 0.00886, 0.01339, 0.02709, 0.03188, 0.01896
179, "13:42:39.803749", -0.02374, -0.05969, -0.06217, 0.00688, 0.01438, 0.02709, 0.03188, 0.01896
180, "13:42:39.803998", -0.02275, -0.05969, -0.06019, 0.00985, 0.01438, 0.02808, 0.03385, 0.01896
181, "13:42:39.804248", -0.02176, -0.05870, -0.06217, 0.01084, 0.01438, 0.02610, 0.03188, 0.01995
182, "13:42:39.804498", -0.02275, -0.05969, -0.06415, 0.00985, 0.01438, 0.02808, 0.03287, 0.01896
183, "13:42:39.804750", -0.02077, -0.05870, -0.06316, 0.00886, 0.01339, 0.02808, 0.03287, 0.01896
184, "13:42:39.805000", -0.02176, -0.05672, -0.06118, 0.00886, 0.01438, 0.02709, 0.03287, 0.01995
