DAQLog Data File v1.10
Device: LGR-5327
Serial No: 000001582675
Log Enable Time: 12.06.2025 13:39:44.000
Data Start Time: 12.06.2025 13:39:45.835
Trigger Time: 12.06.2025 13:39:46.085
Pre-Trigger Scan Count: 1000
Pre-Trigger Scan Rate(Hz): 4000
Post-Trigger Scan Count: 3000
Post-Trigger Scan Rate(Hz): 4000
Notes: 06.12.2025 Kantipark St. Gallen
8 feste Geophon-Positionen + 1 Trigger
Abstand wird während der Messung festgelegt
, , AI0Diff30V(Volts), AI1Diff30V(Volts), AI2Diff30V(Volts), AI3Diff30V(Volts), AI4Diff30V(Volts), AI5Diff30V(Volts), AI6Diff30V(Volts), AI7Diff30V(Volts)
Scan Number, Scan Time, , , , , , , , 
0, "13:39:45.834999", 0.01777, -0.01124, -0.01375, 0.03159, 0.02129, 0.02907, 0.03287, -0.00575
1, "13:39:45.835248", 0.01579, -0.01222, -0.01375, 0.03159, 0.02129, 0.02907, 0.03385, -0.00279
2, "13:39:45.835500", 0.01579, -0.01124, -0.01473, 0.03061, 0.02031, 0.02907, 0.03385, -0.00378
3, "13:39:45.835750", 0.01678, -0.01321, -0.01276, 0.03159, 0.01932, 0.02907, 0.03385, -0.00180
4, "13:39:45.835998", 0.01876, -0.01124, -0.01375, 0.03159, 0.01932, 0.03006, 0.03385, -0.00081
5, "13:39:45.836248", 0.02074, -0.01222, -0.01276, 0.03159, 0.01932, 0.02907, 0.03385, -0.00575
6, "13:39:45.836498", 0.01876, -0.01124, -0.01375, 0.03258, 0.02031, 0.02907, 0.03385, -0.00081
7, "13:39:45.836750", 0.01876, -0.01420, -0.01375, 0.03061, 0.02129, 0.02907, 0.03385, -0.00378
8, "13:39:45.836999", 0.01975, -0.01124, -0.01276, 0.03159, 0.02031, 0.03006, 0.03385, -0.00180
9, "13:39:45.837249", 0.01876, -0.00926, -0.01276, 0.02962, 0.02031, 0.03105, 0.03188, -0.00575
10, "13:39:45.837499", 0.01579, -0.00926, -0.01375, 0.03061, 0.02129, 0.02907, 0.03287, 0.00018
11, "13:39:45.837749", 0.01975, -0.01025, -0.01375, 0.03061, 0.02129, 0.03006, 0.03287, -0.00378
12, "13:39:45.837999", 0.01876, -0.00926, -0.01375, 0.03159, 0.01932, 0.03105, 0.03385, -0.00378
13, "13:39:45.838249", 0.01876, -0.00926, -0.01473, 0.03061, 0.02129, 0.03006, 0.03287, -0.00081
14, "13:39:45.838499", 0.02172, -0.01124, -0.01375, 0.03061, 0.02129, 0.02907, 0.03287, 0.00018
15, "13:39:45.838748", 0.01975, -0.01124, -0.01375, 0.03159, 0.01932, 0.02808, 0.03385, -0.00279
16, "13:39:45.838998", 0.02172, -0.01124, -0.01375, 0.03061, 0.02031, 0.02907, 0.03385, -0.00279
17, "13:39:45.839248", 0.02074, -0.01222, -0.01473, 0.03061, 0.02129, 0.02907, 0.03287, -0.00081
18, "13:39:45.839500", 0.02074, -0.01321, -0.01572, 0.03159, 0.01932, 0.02907, 0.03484, 0.00018
19, "13:39:45.839750", 0.02172, -0.01222, -0.01473, 0.03061, 0.02129, 0.02907, 0.03484, -0.00081
20, "13:39:45.840000", 0.02172, -0.01222, -0.01375, 0.02863, 0.02031, 0.03006, 0.03385, -0.00279
21, "13:39:45.840248", 0.02074, -0.01222, -0.01473, 0.03159, 0.02031, 0.02907, 0.03484, 0.00314
22, "13:39:45.840497", 0.02074, -0.01222, -0.01473, 0.03061, 0.02031, 0.02907, 0.03385, -0.00180
23, "13:39:45.840749", 0.01876, -0.01124, -0.01375, 0.03159, 0.02031, 0.03006, 0.03484, -0.00180
24, "13:39:45.840999", 0.02271, -0.01519, -0.01276, 0.03159, 0.02129, 0.03006, 0.03385, -0.00081
25, "13:39:45.841249", 0.02172, -0.01124, -0.01473, 0.03061, 0.01932, 0.03006, 0.03385, 0.00117
