DAQLog Data File v1.10
Device: LGR-5327
Serial No: 000001582675
Log Enable Time: 12.06.2025 13:43:38.000
Data Start Time: 12.06.2025 13:43:39.894
Trigger Time: 12.06.2025 13:43:40.144
Pre-Trigger Scan Count: 1000
Pre-Trigger Scan Rate(Hz): 4000
Post-Trigger Scan Count: 3000
Post-Trigger Scan Rate(Hz): 4000
Notes: 06.12.2025 Kantipark St. Gallen
8 feste Geophon-Positionen + 1 Trigger
Abstand wird während der Messung festgelegt
, , AI0Diff30V(Volts), AI1Diff30V(Volts), AI2Diff30V(Volts), AI3Diff30V(Volts), AI4Diff30V(Volts), AI5Diff30V(Volts), AI6Diff30V(Volts), AI7Diff30V(Volts)
Scan Number, Scan Time, , , , , , , , 
0, "13:43:39.893999", 0.00888, -0.01519, -0.01375, 0.02369, 0.00449, 0.02709, 0.03188, 0.01599
1, "13:43:39.894248", 0.00591, -0.01717, -0.01572, 0.02270, 0.00251, 0.02709, 0.03385, 0.01500
2, "13:43:39.894498", 0.00789, -0.01717, -0.01276, 0.02665, 0.00251, 0.02808, 0.03188, 0.01402
3, "13:43:39.894750", 0.00591, -0.01618, -0.01375, 0.02270, 0.00350, 0.02709, 0.03089, 0.01402
4, "13:43:39.894998", 0.00690, -0.01519, -0.01375, 0.02171, 0.00153, 0.02808, 0.03287, 0.01599
5, "13:43:39.895248", 0.00690, -0.01420, -0.01276, 0.02467, 0.00251, 0.02808, 0.03287, 0.01500
6, "13:43:39.895500", 0.00492, -0.01420, -0.01473, 0.02270, 0.00449, 0.02907, 0.03188, 0.01500
7, "13:43:39.895750", 0.00888, -0.01717, -0.01473, 0.02171, 0.00251, 0.02709, 0.03188, 0.01599
8, "13:43:39.895999", 0.00888, -0.01618, -0.01375, 0.02270, 0.00054, 0.02907, 0.03287, 0.01500
9, "13:43:39.896249", 0.00690, -0.01618, -0.01375, 0.02369, -0.00243, 0.03006, 0.03287, 0.01500
10, "13:43:39.896497", 0.00690, -0.01321, -0.01276, 0.02369, 0.00153, 0.02808, 0.03188, 0.01599
11, "13:43:39.896749", 0.00591, -0.01519, -0.01671, 0.02270, 0.00054, 0.02709, 0.03287, 0.01500
12, "13:43:39.896999", 0.00789, -0.01519, -0.01572, 0.02270, 0.00054, 0.02709, 0.03287, 0.01599
13, "13:43:39.897249", 0.00789, -0.01321, -0.01375, 0.02171, -0.00144, 0.02808, 0.03287, 0.01599
14, "13:43:39.897500", 0.01085, -0.01519, -0.01276, 0.02566, -0.00144, 0.02709, 0.03188, 0.01500
15, "13:43:39.897748", 0.00987, -0.01420, -0.01375, 0.02467, -0.00243, 0.02808, 0.03287, 0.01599
16, "13:43:39.897998", 0.00789, -0.01321, -0.01473, 0.02171, -0.00144, 0.02907, 0.03287, 0.01500
17, "13:43:39.898248", 0.00987, -0.01321, -0.01572, 0.02270, -0.00045, 0.02907, 0.03188, 0.01402
18, "13:43:39.898498", 0.00987, -0.01420, -0.01473, 0.02369, -0.00144, 0.02808, 0.03287, 0.01500
19, "13:43:39.898750", 0.00987, -0.01222, -0.01375, 0.02270, -0.00144, 0.02709, 0.03287, 0.01500
20, "13:43:39.899000", 0.00888, -0.01025, -0.01473, 0.02369, -0.00144, 0.02907, 0.03188, 0.01500
21, "13:43:39.899248", 0.00987, -0.01222, -0.01375, 0.02369, -0.00342, 0.02808, 0.03385, 0.01599
22, "13:43:39.899499", 0.01382, -0.01222, -0.01671, 0.02467, -0.00144, 0.02808, 0.03385, 0.01599
23, "13:43:39.899749", 0.00987, -0.01124, -0.01473, 0.02467, -0.00243, 0.02808, 0.03287, 0.01402
24, "13:43:39.899999", 0.01184, -0.01025, -0.01375, 0.02665, -0.00045, 0.02808, 0.03385, 0.01500
25, "13:43:39.900249", 0.00987, -0.01124, -0.01572, 0.02369, -0.00243, 0.02808, 0.03287, 0.01500
26, "13:43:39.900499", 0.01283, -0.01025, -0.01375, 0.02566, -0.00144, 0.02808, 0.03287, 0.01500
27, "13:43:39.900749", 0.01085, -0.01124, -0.01572, 0.02270, 0.00153, 0.02907, 0.03385, 0.01599
28, "13:43:39.900999", 0.01184, -0.01222, -0.01572, 0.02369, 0.00153, 0.02808, 0.03385, 0.01797
29, "13:43:39.901248", 0.01283, -0.01321, -0.01572, 0.02369, 0.00054, 0.02808, 0.03385, 0.01698
