DAQLog Data File v1.10
Device: LGR-5327
Serial No: 000001582675
Log Enable Time: 12.06.2025 13:43:35.000
Data Start Time: 12.06.2025 13:43:36.611
Trigger Time: 12.06.2025 13:43:36.861
Pre-Trigger Scan Count: 1000
Pre-Trigger Scan Rate(Hz): 4000
Post-Trigger Scan Count: 3000
Post-Trigger Scan Rate(Hz): 4000
Notes: 06.12.2025 Kantipark St. Gallen
8 feste Geophon-Positionen + 1 Trigger
Abstand wird während der Messung festgelegt
, , AI0Diff30V(Volts), AI1Diff30V(Volts), AI2Diff30V(Volts), AI3Diff30V(Volts), AI4Diff30V(Volts), AI5Diff30V(Volts), AI6Diff30V(Volts), AI7Diff30V(Volts)
Scan Number, Scan Time, , , , , , , , 
0, "13:43:36.611000", 0.00591, -0.02607, -0.02066, 0.02962, 0.01339, 0.02907, 0.03287, 0.01500
1, "13:43:36.611249", 0.00295, -0.02804, -0.01967, 0.02863, 0.01141, 0.02907, 0.03287, 0.01599
2, "13:43:36.611499", 0.00492, -0.02508, -0.02363, 0.02863, 0.00845, 0.02907, 0.03385, 0.01599
3, "13:43:36.611749", 0.00492, -0.02310, -0.02165, 0.02764, 0.00548, 0.02907, 0.03484, 0.01500
4, "13:43:36.611999", 0.00295, -0.02607, -0.02165, 0.02764, 0.01240, 0.02907, 0.03484, 0.01500
5, "13:43:36.612249", 0.00394, -0.02508, -0.02066, 0.02962, 0.00943, 0.02808, 0.03385, 0.01599
6, "13:43:36.612499", 0.00492, -0.02804, -0.02165, 0.02665, 0.01240, 0.02709, 0.03484, 0.01500
7, "13:43:36.612749", 0.00492, -0.02310, -0.01967, 0.02863, 0.00845, 0.03006, 0.03385, 0.01599
8, "13:43:36.612998", 0.00196, -0.02607, -0.02165, 0.02962, 0.01042, 0.02907, 0.03484, 0.01698
9, "13:43:36.613248", 0.00492, -0.02607, -0.02363, 0.02764, 0.00845, 0.02907, 0.03484, 0.01500
10, "13:43:36.613500", 0.00492, -0.02706, -0.02066, 0.02863, 0.00647, 0.03006, 0.03385, 0.01599
11, "13:43:36.613750", 0.00591, -0.02607, -0.02066, 0.02764, 0.01042, 0.02907, 0.03385, 0.01599
12, "13:43:36.614000", 0.00394, -0.02508, -0.01967, 0.02962, 0.00746, 0.03006, 0.03385, 0.01698
13, "13:43:36.614248", 0.00690, -0.02607, -0.01967, 0.02863, 0.00943, 0.02907, 0.03583, 0.01599
14, "13:43:36.614498", 0.00295, -0.02310, -0.02066, 0.02863, 0.00943, 0.02907, 0.03385, 0.01599
15, "13:43:36.614749", 0.00690, -0.02607, -0.01770, 0.02764, 0.00943, 0.02907, 0.03385, 0.01599
16, "13:43:36.614999", 0.00394, -0.02607, -0.01770, 0.02863, 0.00548, 0.02907, 0.03484, 0.01599
17, "13:43:36.615249", 0.00591, -0.02508, -0.01967, 0.02863, 0.00647, 0.02907, 0.03385, 0.01698
