DAQLog Data File v1.10
Device: LGR-5327
Serial No: 000001582675
Log Enable Time: 12.06.2025 13:29:12.000
Data Start Time: 12.06.2025 13:30:02.718
Trigger Time: 12.06.2025 13:30:02.968
Pre-Trigger Scan Count: 1000
Pre-Trigger Scan Rate(Hz): 4000
Post-Trigger Scan Count: 3000
Post-Trigger Scan Rate(Hz): 4000
Notes: 06.12.2025 Kantipark St. Gallen
8 feste Geophon-Positionen + 1 Trigger
Abstand wird während der Messung festgelegt
, , AI0Diff30V(Volts), AI1Diff30V(Volts), AI2Diff30V(Volts), AI3Diff30V(Volts), AI4Diff30V(Volts), AI5Diff30V(Volts), AI6Diff30V(Volts), AI7Diff30V(Volts)
Scan Number, Scan Time, , , , , , , , 
0, "13:30:02.717998", 0.02469, 0.00360, -0.01770, 0.03159, 0.02129, 0.01622, 0.02002, 0.00611
1, "13:30:02.718248", 0.02370, 0.00459, -0.01473, 0.03061, 0.02031, 0.01918, 0.01705, 0.00413
2, "13:30:02.718498", 0.02370, 0.00360, -0.01671, 0.02962, 0.02031, 0.02017, 0.01705, 0.00710
3, "13:30:02.718750", 0.02271, 0.00360, -0.01671, 0.03159, 0.01932, 0.02017, 0.01804, 0.00512
4, "13:30:02.718999", 0.02172, 0.00360, -0.01671, 0.03159, 0.02129, 0.02017, 0.01607, 0.00710
5, "13:30:02.719249", 0.02370, 0.00459, -0.01770, 0.03061, 0.02031, 0.02116, 0.01705, 0.00907
6, "13:30:02.719499", 0.02370, 0.00360, -0.01671, 0.03258, 0.01932, 0.01918, 0.01903, 0.00512
7, "13:30:02.719749", 0.02370, 0.00459, -0.01473, 0.03061, 0.02031, 0.02215, 0.01804, 0.01105
8, "13:30:02.719999", 0.02271, 0.00459, -0.01572, 0.03061, 0.02031, 0.02017, 0.02101, 0.00611
9, "13:30:02.720249", 0.02469, 0.00360, -0.01671, 0.03159, 0.02031, 0.02215, 0.02200, 0.01006
10, "13:30:02.720499", 0.02370, 0.00261, -0.01572, 0.03159, 0.02031, 0.02512, 0.01903, 0.00710
11, "13:30:02.720748", 0.02370, 0.00459, -0.01572, 0.03061, 0.02031, 0.02413, 0.02002, 0.01006
12, "13:30:02.720998", 0.02469, 0.00261, -0.01770, 0.03159, 0.01932, 0.02413, 0.01903, 0.01303
13, "13:30:02.721248", 0.02271, 0.00162, -0.01671, 0.03061, 0.01932, 0.02808, 0.01903, 0.01006
14, "13:30:02.721500", 0.02469, 0.00360, -0.01770, 0.03061, 0.01932, 0.02808, 0.02101, 0.01402
15, "13:30:02.721750", 0.02469, 0.00261, -0.01671, 0.03061, 0.02031, 0.02512, 0.01804, 0.01006
16, "13:30:02.722000", 0.02568, 0.00360, -0.01572, 0.03159, 0.02031, 0.02709, 0.01804, 0.01402
17, "13:30:02.722248", 0.02469, 0.00360, -0.01770, 0.03061, 0.02129, 0.02808, 0.02101, 0.01105
18, "13:30:02.722497", 0.02469, 0.00261, -0.01572, 0.03159, 0.02129, 0.03006, 0.02101, 0.00907
19, "13:30:02.722749", 0.02469, 0.00261, -0.01572, 0.03159, 0.02031, 0.02808, 0.02200, 0.01204
20, "13:30:02.722999", 0.02370, 0.00261, -0.01572, 0.03061, 0.02129, 0.02907, 0.01804, 0.01402
21, "13:30:02.723249", 0.02469, 0.00360, -0.01572, 0.03159, 0.02129, 0.03006, 0.02002, 0.01500
22, "13:30:02.723499", 0.02469, 0.00360, -0.01572, 0.03061, 0.02031, 0.03006, 0.02002, 0.01500
23, "13:30:02.723749", 0.02370, 0.00261, -0.01473, 0.03061, 0.02129, 0.02907, 0.02002, 0.01303
24, "13:30:02.723999", 0.02469, 0.00261, -0.01770, 0.03159, 0.02129, 0.03105, 0.02101, 0.01500
25, "13:30:02.724248", 0.02469, 0.00162, -0.01770, 0.03159, 0.02129, 0.03401, 0.02200, 0.01303
26, "13:30:02.724498", 0.02172, 0.00261, -0.01671, 0.03061, 0.02228, 0.03105, 0.01903, 0.01500
27, "13:30:02.724750", 0.02370, 0.00360, -0.01770, 0.03061, 0.02129, 0.03204, 0.02002, 0.01204
28, "13:30:02.724998", 0.02568, 0.00261, -0.01572, 0.03159, 0.02031, 0.03303, 0.01804, 0.01698
29, "13:30:02.725248", 0.02370, 0.00261, -0.01572, 0.03159, 0.02129, 0.03204, 0.02002, 0.01204
30, "13:30:02.725500", 0.02469, 0.00360, -0.01572, 0.03159, 0.02228, 0.03401, 0.01903, 0.01500
31, "13:30:02.725749", 0.02469, 0.00162, -0.01671, 0.03159, 0.02031, 0.03303, 0.01903, 0.01006
32, "13:30:02.725999", 0.02469, 0.00360, -0.01770, 0.03061, 0.02228, 0.03401, 0.02002, 0.01204
33, "13:30:02.726249", 0.02370, 0.00261, -0.01671, 0.02962, 0.02129, 0.03303, 0.01508, 0.01303
