DAQLog Data File v1.10
Device: LGR-5327
Serial No: 000001582675
Log Enable Time: 12.06.2025 13:27:06.000
Data Start Time: 12.06.2025 13:27:16.017
Trigger Time: 12.06.2025 13:27:16.267
Pre-Trigger Scan Count: 1000
Pre-Trigger Scan Rate(Hz): 4000
Post-Trigger Scan Count: 3000
Post-Trigger Scan Rate(Hz): 4000
Notes: 06.12.2025 Kantipark St. Gallen
8 feste Geophon-Positionen + 1 Trigger
Abstand wird während der Messung festgelegt
, , AI0Diff30V(Volts), AI1Diff30V(Volts), AI2Diff30V(Volts), AI3Diff30V(Volts), AI4Diff30V(Volts), AI5Diff30V(Volts), AI6Diff30V(Volts), AI7Diff30V(Volts)
Scan Number, Scan Time, , , , , , , , 
0, "13:27:16.017000", 0.01579, -0.00135, -0.02165, -0.00399, -0.03208, 0.00435, 0.01112, 0.00710
1, "13:27:16.017248", 0.01579, -0.00135, -0.02165, -0.00399, -0.03505, 0.00336, 0.01211, 0.00809
2, "13:27:16.017499", 0.01678, -0.00036, -0.02264, -0.00300, -0.03208, 0.00534, 0.01310, 0.00512
3, "13:27:16.017749", 0.01777, -0.00135, -0.02264, -0.00103, -0.03307, 0.00534, 0.01310, 0.01006
4, "13:27:16.017999", 0.01876, -0.00135, -0.02165, -0.00103, -0.03010, 0.01127, 0.01310, 0.00809
5, "13:27:16.018249", 0.01777, -0.00036, -0.02165, -0.00103, -0.02813, 0.00633, 0.01211, 0.00512
6, "13:27:16.018499", 0.01876, -0.00036, -0.02165, -0.00004, -0.02813, 0.00732, 0.01310, 0.01006
7, "13:27:16.018749", 0.01777, -0.00135, -0.02165, 0.00490, -0.02516, 0.00930, 0.01409, 0.00710
8, "13:27:16.018999", 0.01777, -0.00036, -0.02066, 0.00392, -0.02516, 0.01226, 0.01705, 0.00611
9, "13:27:16.019248", 0.01975, -0.00036, -0.02066, 0.00095, -0.02318, 0.01127, 0.01409, 0.00611
10, "13:27:16.019500", 0.01975, -0.00036, -0.02165, 0.00490, -0.02417, 0.01325, 0.01310, 0.00809
11, "13:27:16.019750", 0.01975, -0.00036, -0.01967, 0.00293, -0.02318, 0.01424, 0.01508, 0.00710
12, "13:27:16.019998", 0.01975, 0.00063, -0.02066, 0.00688, -0.02318, 0.00831, 0.01607, 0.00512
13, "13:27:16.020248", 0.01975, -0.00036, -0.01967, 0.00589, -0.02121, 0.01325, 0.01310, 0.00512
14, "13:27:16.020498", 0.01975, 0.00063, -0.02066, 0.01084, -0.01923, 0.01622, 0.01409, 0.00611
15, "13:27:16.020750", 0.02074, -0.00036, -0.02066, 0.00985, -0.02022, 0.01622, 0.01508, 0.00512
16, "13:27:16.020999", 0.02172, -0.00036, -0.02066, 0.01182, -0.01824, 0.01819, 0.01508, 0.00512
17, "13:27:16.021249", 0.02172, -0.00036, -0.01967, 0.01182, -0.01824, 0.01819, 0.01508, 0.00413
18, "13:27:16.021499", 0.02271, 0.00063, -0.01967, 0.01380, -0.01528, 0.01819, 0.01607, 0.00611
19, "13:27:16.021749", 0.02271, 0.00063, -0.01967, 0.01479, -0.01627, 0.01819, 0.01409, 0.00611
20, "13:27:16.021999", 0.02172, -0.00036, -0.01967, 0.01479, -0.01429, 0.01721, 0.01607, 0.00413
21, "13:27:16.022249", 0.02271, 0.00063, -0.01967, 0.01973, -0.01231, 0.01918, 0.01804, 0.00314
22, "13:27:16.022499", 0.02271, -0.00036, -0.01967, 0.01776, -0.01231, 0.02314, 0.01607, 0.00512
23, "13:27:16.022748", 0.02271, -0.00036, -0.01869, 0.01973, -0.01132, 0.02314, 0.01705, 0.00413
