DAQLog Data File v1.10
Device: LGR-5327
Serial No: 000001582675
Log Enable Time: 12.06.2025 13:34:12.000
Data Start Time: 12.06.2025 13:34:14.558
Trigger Time: 12.06.2025 13:34:14.808
Pre-Trigger Scan Count: 1000
Pre-Trigger Scan Rate(Hz): 4000
Post-Trigger Scan Count: 3000
Post-Trigger Scan Rate(Hz): 4000
Notes: 06.12.2025 Kantipark St. Gallen
8 feste Geophon-Positionen + 1 Trigger
Abstand wird während der Messung festgelegt
, , AI0Diff30V(Volts), AI1Diff30V(Volts), AI2Diff30V(Volts), AI3Diff30V(Volts), AI4Diff30V(Volts), AI5Diff30V(Volts), AI6Diff30V(Volts), AI7Diff30V(Volts)
Scan Number, Scan Time, , , , , , , , 
0, "13:34:14.557998", 0.02271, 0.00261, -0.01276, 0.03950, 0.02129, 0.03698, 0.02694, 0.01402
1, "13:34:14.558248", 0.02271, 0.00162, -0.01473, 0.04148, 0.02129, 0.03599, 0.03188, 0.01303
2, "13:34:14.558498", 0.02172, 0.00261, -0.01375, 0.03851, 0.02031, 0.03797, 0.03188, 0.01402
3, "13:34:14.558750", 0.02271, 0.00360, -0.01375, 0.03851, 0.01932, 0.03599, 0.03089, 0.01500
4, "13:34:14.559000", 0.02271, 0.00162, -0.01276, 0.03654, 0.02426, 0.03698, 0.02891, 0.01402
5, "13:34:14.559249", 0.02172, 0.00261, -0.01375, 0.03753, 0.02129, 0.03896, 0.03089, 0.01500
6, "13:34:14.559499", 0.02271, 0.00162, -0.01375, 0.03950, 0.02426, 0.03698, 0.02792, 0.01204
7, "13:34:14.559749", 0.02172, 0.00162, -0.01276, 0.03950, 0.02426, 0.03896, 0.02694, 0.01303
8, "13:34:14.559999", 0.02172, 0.00162, -0.01276, 0.04148, 0.02525, 0.04094, 0.03089, 0.01105
9, "13:34:14.560249", 0.02172, 0.00162, -0.01276, 0.04148, 0.02327, 0.03896, 0.02792, 0.01204
10, "13:34:14.560499", 0.02172, 0.00261, -0.01375, 0.04049, 0.02624, 0.03896, 0.02792, 0.01204
11, "13:34:14.560749", 0.02271, 0.00162, -0.01276, 0.04247, 0.02426, 0.04094, 0.02891, 0.01105
12, "13:34:14.560998", 0.02172, 0.00261, -0.01177, 0.04247, 0.02327, 0.03797, 0.02792, 0.01105
13, "13:34:14.561248", 0.02172, 0.00360, -0.01375, 0.04049, 0.02426, 0.03896, 0.02595, 0.01204
14, "13:34:14.561500", 0.02172, 0.00162, -0.01276, 0.04148, 0.02723, 0.03797, 0.02891, 0.01402
15, "13:34:14.561750", 0.02271, 0.00360, -0.01375, 0.04148, 0.02624, 0.03797, 0.02990, 0.00710
16, "13:34:14.562000", 0.02074, 0.00261, -0.01276, 0.04247, 0.02624, 0.03698, 0.02891, 0.01105
17, "13:34:14.562248", 0.02172, 0.00063, -0.01276, 0.04247, 0.02723, 0.03599, 0.02891, 0.01006
18, "13:34:14.562498", 0.02172, 0.00360, -0.01375, 0.04346, 0.02525, 0.03599, 0.02792, 0.00907
19, "13:34:14.562749", 0.02172, 0.00261, -0.01276, 0.04543, 0.02624, 0.03896, 0.02694, 0.00907
20, "13:34:14.562999", 0.02172, 0.00162, -0.01276, 0.04444, 0.02624, 0.03599, 0.02792, 0.00809
21, "13:34:14.563249", 0.02172, 0.00360, -0.01177, 0.04642, 0.02821, 0.03797, 0.02694, 0.00710
22, "13:34:14.563499", 0.02172, 0.00261, -0.01276, 0.04642, 0.02821, 0.03303, 0.02595, 0.00611
23, "13:34:14.563749", 0.02172, 0.00261, -0.01276, 0.04642, 0.03019, 0.03500, 0.02595, 0.00710
24, "13:34:14.563999", 0.02172, 0.00261, -0.01276, 0.04741, 0.02920, 0.03698, 0.02694, 0.00809
25, "13:34:14.564249", 0.02172, 0.00261, -0.01177, 0.04642, 0.02920, 0.03401, 0.02496, 0.00611
26, "13:34:14.564498", 0.02172, 0.00261, -0.01177, 0.04840, 0.02920, 0.03500, 0.02694, 0.00611
27, "13:34:14.564750", 0.02172, 0.00162, -0.01375, 0.04939, 0.03217, 0.03401, 0.02397, 0.00413
28, "13:34:14.564998", 0.02172, 0.00261, -0.01276, 0.04939, 0.03118, 0.03401, 0.02397, 0.00710
29, "13:34:14.565248", 0.02172, 0.00261, -0.01177, 0.04741, 0.03019, 0.03500, 0.02397, 0.00314
30, "13:34:14.565500", 0.02271, 0.00261, -0.01177, 0.05038, 0.02920, 0.03204, 0.02792, 0.00413
31, "13:34:14.565750", 0.02469, 0.00360, -0.01276, 0.05334, 0.03316, 0.03303, 0.02496, 0.00314
32, "13:34:14.565999", 0.02370, 0.00261, -0.01276, 0.05136, 0.03217, 0.03204, 0.02595, 0.00216
33, "13:34:14.566249", 0.02271, 0.00162, -0.01276, 0.05334, 0.03019, 0.03401, 0.02595, 0.00512
34, "13:34:14.566497", 0.02271, 0.00360, -0.01177, 0.05235, 0.03217, 0.03599, 0.02496, 0.00216
35, "13:34:14.566749", 0.02370, 0.00360, -0.01276, 0.05433, 0.03316, 0.03204, 0.02397, 0.00314
36, "13:34:14.566999", 0.02271, 0.00063, -0.01375, 0.05433, 0.03118, 0.03500, 0.02496, 0.00018
37, "13:34:14.567249", 0.02172, 0.00261, -0.01473, 0.05235, 0.02920, 0.03401, 0.02002, -0.00081
38, "13:34:14.567501", 0.02271, 0.00261, -0.01375, 0.05433, 0.03316, 0.03303, 0.02200, 0.00117
39, "13:34:14.567749", 0.02271, 0.00261, -0.01276, 0.05729, 0.03217, 0.03599, 0.02397, 0.00018
40, "13:34:14.567998", 0.02172, 0.00261, -0.01177, 0.05532, 0.03019, 0.03401, 0.01903, 0.00117
41, "13:34:14.568248", 0.02271, 0.00360, -0.01177, 0.05729, 0.03316, 0.03401, 0.02397, -0.00180
42, "13:34:14.568498", 0.02271, 0.00162, -0.01276, 0.05532, 0.03414, 0.03204, 0.02101, 0.00018
43, "13:34:14.568750", 0.02370, 0.00261, -0.01276, 0.05433, 0.03513, 0.03698, 0.02101, 0.00018
44, "13:34:14.569000", 0.02370, 0.00261, -0.01375, 0.05828, 0.03414, 0.03698, 0.02002, -0.00279
45, "13:34:14.569248", 0.02271, 0.00261, -0.01375, 0.06125, 0.03513, 0.03204, 0.02200, -0.00180
46, "13:34:14.569499", 0.02370, 0.00261, -0.01177, 0.05828, 0.03513, 0.03599, 0.02002, -0.00279
47, "13:34:14.569749", 0.02370, 0.00261, -0.01375, 0.05631, 0.03513, 0.03401, 0.01903, -0.00180
48, "13:34:14.569999", 0.02568, 0.00162, -0.01375, 0.05729, 0.03316, 0.03401, 0.02101, -0.00378
49, "13:34:14.570249", 0.02370, 0.00162, -0.01375, 0.05729, 0.03612, 0.03401, 0.01804, -0.00279
50, "13:34:14.570499", 0.02469, 0.00162, -0.01473, 0.05631, 0.03513, 0.03105, 0.01804, -0.00575
51, "13:34:14.570749", 0.02370, 0.00162, -0.01276, 0.05729, 0.03711, 0.03599, 0.01804, -0.00575
52, "13:34:14.570999", 0.02370, 0.00162, -0.01177, 0.05631, 0.03316, 0.03303, 0.01903, -0.00575
53, "13:34:14.571249", 0.02568, 0.00261, -0.01276, 0.05729, 0.03711, 0.03105, 0.01705, -0.00476
54, "13:34:14.571500", 0.02469, 0.00261, -0.01276, 0.05927, 0.03513, 0.03500, 0.01903, -0.00575
55, "13:34:14.571750", 0.02370, 0.00162, -0.01375, 0.05729, 0.03612, 0.03303, 0.01804, -0.00773
56, "13:34:14.571998", 0.02469, 0.00162, -0.01177, 0.05828, 0.03414, 0.03303, 0.01607, -0.00773
57, "13:34:14.572248", 0.02469, 0.00261, -0.01276, 0.05729, 0.03810, 0.03204, 0.01508, -0.00674
58, "13:34:14.572498", 0.02469, 0.00261, -0.01276, 0.05433, 0.03711, 0.03599, 0.01607, -0.00971
59, "13:34:14.572750", 0.02370, 0.00261, -0.01078, 0.05729, 0.03612, 0.03105, 0.01508, -0.00872
60, "13:34:14.572999", 0.02370, 0.00261, -0.01276, 0.05433, 0.03513, 0.03204, 0.01409, -0.00971
61, "13:34:14.573249", 0.02370, 0.00261, -0.01276, 0.05532, 0.03316, 0.03204, 0.01310, -0.00971
62, "13:34:14.573499", 0.02370, 0.00261, -0.01276, 0.05532, 0.03612, 0.02907, 0.01409, -0.01069
63, "13:34:14.573749", 0.02370, 0.00360, -0.01276, 0.05433, 0.03711, 0.03105, 0.01508, -0.00872
64, "13:34:14.573999", 0.02469, 0.00261, -0.01276, 0.05631, 0.03711, 0.03204, 0.01508, -0.00971
65, "13:34:14.574249", 0.02370, 0.00459, -0.01276, 0.05334, 0.03513, 0.03105, 0.01409, -0.00872
66, "13:34:14.574499", 0.02469, 0.00360, -0.01276, 0.05433, 0.03810, 0.02907, 0.01211, -0.00971
67, "13:34:14.574748", 0.02271, 0.00261, -0.01276, 0.05532, 0.03513, 0.02907, 0.01607, -0.01267
68, "13:34:14.574998", 0.02370, 0.00459, -0.01177, 0.05334, 0.03612, 0.02808, 0.01211, -0.01069
69, "13:34:14.575248", 0.02469, 0.00162, -0.01276, 0.05334, 0.03513, 0.02907, 0.01112, -0.01069
70, "13:34:14.575500", 0.02469, 0.00261, -0.01276, 0.05235, 0.03414, 0.02907, 0.01112, -0.01168
71, "13:34:14.575750", 0.02469, 0.00360, -0.01177, 0.05136, 0.03513, 0.03006, 0.01014, -0.01168
72, "13:34:14.576000", 0.02469, 0.00360, -0.01177, 0.04840, 0.03414, 0.02709, 0.00915, -0.00971
73, "13:34:14.576248", 0.02469, 0.00162, -0.01276, 0.04741, 0.03118, 0.03006, 0.01310, -0.01069
74, "13:34:14.576498", 0.02271, 0.00360, -0.01078, 0.05136, 0.03316, 0.02808, 0.01112, -0.01168
75, "13:34:14.576749", 0.02568, 0.00459, -0.01177, 0.05136, 0.03316, 0.02709, 0.01014, -0.01168
76, "13:34:14.576999", 0.02370, 0.00261, -0.01276, 0.05038, 0.03316, 0.03204, 0.00915, -0.01366
77, "13:34:14.577249", 0.02271, 0.00261, -0.01276, 0.05136, 0.03316, 0.02808, 0.01014, -0.01069
78, "13:34:14.577499", 0.02370, 0.00261, -0.01375, 0.04840, 0.03316, 0.02709, 0.00915, -0.01465
79, "13:34:14.577749", 0.02370, 0.00261, -0.01276, 0.04840, 0.03217, 0.02512, 0.00717, -0.01168
80, "13:34:14.577999", 0.02469, 0.00360, -0.01177, 0.04840, 0.03217, 0.02808, 0.00717, -0.01564
81, "13:34:14.578248", 0.02370, 0.00459, -0.01177, 0.04741, 0.03118, 0.02610, 0.00618, -0.01366
82, "13:34:14.578498", 0.02469, 0.00459, -0.01276, 0.04642, 0.03019, 0.02808, 0.00618, -0.01069
