DAQLog Data File v1.10
Device: LGR-5327
Serial No: 000001582675
Log Enable Time: 12.06.2025 13:43:41.000
Data Start Time: 12.06.2025 13:43:42.964
Trigger Time: 12.06.2025 13:43:43.214
Pre-Trigger Scan Count: 1000
Pre-Trigger Scan Rate(Hz): 4000
Post-Trigger Scan Count: 3000
Post-Trigger Scan Rate(Hz): 4000
Notes: 06.12.2025 Kantipark St. Gallen
8 feste Geophon-Positionen + 1 Trigger
Abstand wird während der Messung festgelegt
, , AI0Diff30V(Volts), AI1Diff30V(Volts), AI2Diff30V(Volts), AI3Diff30V(Volts), AI4Diff30V(Volts), AI5Diff30V(Volts), AI6Diff30V(Volts), AI7Diff30V(Volts)
Scan Number, Scan Time, , , , , , , , 
0, "13:43:42.963998", 0.01876, -0.01222, -0.00782, 0.03654, 0.02031, 0.02907, 0.03484, 0.01797
1, "13:43:42.964248", 0.01579, -0.01222, -0.00979, 0.03555, 0.01932, 0.02907, 0.03583, 0.01698
2, "13:43:42.964498", 0.01579, -0.01222, -0.00979, 0.03456, 0.02031, 0.03006, 0.03484, 0.01698
3, "13:43:42.964750", 0.01579, -0.01222, -0.01078, 0.03555, 0.01635, 0.03006, 0.03484, 0.01698
4, "13:43:42.965000", 0.01777, -0.01124, -0.01078, 0.03456, 0.02031, 0.02907, 0.03484, 0.01896
5, "13:43:42.965248", 0.01678, -0.01420, -0.01078, 0.03654, 0.01734, 0.02907, 0.03583, 0.01698
6, "13:43:42.965499", 0.01481, -0.01222, -0.01078, 0.03654, 0.02031, 0.02907, 0.03484, 0.01698
7, "13:43:42.965749", 0.01579, -0.01222, -0.00979, 0.03456, 0.02129, 0.02907, 0.03484, 0.01599
8, "13:43:42.965999", 0.01579, -0.01420, -0.00880, 0.03456, 0.01932, 0.03006, 0.03583, 0.01797
9, "13:43:42.966249", 0.01777, -0.01420, -0.01078, 0.03456, 0.01734, 0.02907, 0.03583, 0.01698
10, "13:43:42.966499", 0.01481, -0.01321, -0.00782, 0.03851, 0.01536, 0.03105, 0.03484, 0.01698
11, "13:43:42.966749", 0.01876, -0.01420, -0.01078, 0.03258, 0.01932, 0.03006, 0.03484, 0.01797
12, "13:43:42.966999", 0.01481, -0.01420, -0.01276, 0.03456, 0.01438, 0.02907, 0.03583, 0.01698
13, "13:43:42.967248", 0.01382, -0.01321, -0.01078, 0.03456, 0.01734, 0.03204, 0.03385, 0.01599
14, "13:43:42.967500", 0.01579, -0.01222, -0.01078, 0.03555, 0.01635, 0.03006, 0.03484, 0.01797
15, "13:43:42.967750", 0.01283, -0.01519, -0.00979, 0.03555, 0.01635, 0.03006, 0.03583, 0.01797
16, "13:43:42.967998", 0.01678, -0.01420, -0.01276, 0.03456, 0.01635, 0.02907, 0.03484, 0.01599
17, "13:43:42.968248", 0.01382, -0.01519, -0.01276, 0.03357, 0.01833, 0.03105, 0.03385, 0.01698
18, "13:43:42.968498", 0.01678, -0.01321, -0.01276, 0.03357, 0.01635, 0.03006, 0.03385, 0.01698
19, "13:43:42.968750", 0.01481, -0.01519, -0.01375, 0.03456, 0.01438, 0.03006, 0.03484, 0.01599
20, "13:43:42.968999", 0.01481, -0.01420, -0.01375, 0.03555, 0.01734, 0.03006, 0.03484, 0.01698
21, "13:43:42.969249", 0.01481, -0.01420, -0.01078, 0.03159, 0.01635, 0.03006, 0.03583, 0.01698
22, "13:43:42.969499", 0.01382, -0.01618, -0.01276, 0.03456, 0.01734, 0.03006, 0.03583, 0.01797
23, "13:43:42.969749", 0.01481, -0.01519, -0.01276, 0.03456, 0.01635, 0.03105, 0.03385, 0.01797
24, "13:43:42.969999", 0.01382, -0.01618, -0.01375, 0.03357, 0.01438, 0.03006, 0.03484, 0.01797
