DAQLog Data File v1.10
Device: LGR-5327
Serial No: 000001582675
Log Enable Time: 12.06.2025 13:35:27.000
Data Start Time: 12.06.2025 13:35:28.929
Trigger Time: 12.06.2025 13:35:29.179
Pre-Trigger Scan Count: 1000
Pre-Trigger Scan Rate(Hz): 4000
Post-Trigger Scan Count: 3000
Post-Trigger Scan Rate(Hz): 4000
Notes: 06.12.2025 Kantipark St. Gallen
8 feste Geophon-Positionen + 1 Trigger
Abstand wird während der Messung festgelegt
, , AI0Diff30V(Volts), AI1Diff30V(Volts), AI2Diff30V(Volts), AI3Diff30V(Volts), AI4Diff30V(Volts), AI5Diff30V(Volts), AI6Diff30V(Volts), AI7Diff30V(Volts)
Scan Number, Scan Time, , , , , , , , 
0, "13:35:28.928998", 0.02271, 0.00557, -0.01177, 0.03357, 0.02525, 0.03204, 0.01903, -0.00575
1, "13:35:28.929248", 0.02370, 0.00360, -0.01276, 0.03357, 0.02426, 0.03105, 0.02002, -0.00674
2, "13:35:28.929500", 0.02271, 0.00360, -0.01276, 0.03357, 0.02624, 0.03303, 0.02101, -0.00575
3, "13:35:28.929750", 0.02172, 0.00557, -0.01276, 0.03159, 0.02426, 0.03204, 0.01804, -0.00378
4, "13:35:28.930000", 0.02074, 0.00459, -0.01375, 0.03258, 0.02525, 0.03303, 0.02002, -0.00378
5, "13:35:28.930248", 0.02172, 0.00360, -0.01276, 0.03357, 0.02624, 0.03105, 0.01804, -0.00575
6, "13:35:28.930498", 0.02172, 0.00459, -0.01276, 0.03258, 0.02723, 0.03105, 0.01903, -0.00476
7, "13:35:28.930749", 0.02370, 0.00557, -0.01276, 0.03159, 0.02525, 0.03401, 0.02002, -0.00575
8, "13:35:28.930999", 0.02172, 0.00360, -0.01177, 0.03258, 0.02624, 0.03105, 0.01804, -0.00971
9, "13:35:28.931249", 0.02172, 0.00459, -0.01177, 0.03159, 0.02624, 0.03105, 0.02002, -0.00773
10, "13:35:28.931499", 0.02172, 0.00557, -0.01177, 0.03258, 0.02624, 0.03204, 0.01804, -0.00575
11, "13:35:28.931749", 0.02271, 0.00557, -0.01276, 0.03357, 0.02525, 0.03105, 0.02200, -0.00773
12, "13:35:28.931999", 0.02074, 0.00459, -0.01177, 0.03258, 0.02821, 0.03105, 0.02002, -0.00773
13, "13:35:28.932249", 0.02172, 0.00459, -0.01276, 0.03357, 0.02723, 0.03204, 0.02002, -0.00575
14, "13:35:28.932498", 0.02172, 0.00261, -0.01276, 0.03357, 0.02525, 0.03105, 0.02002, -0.00476
