DAQLog Data File v1.10
Device: LGR-5327
Serial No: 000001582675
Log Enable Time: 12.06.2025 13:37:02.000
Data Start Time: 12.06.2025 13:37:04.658
Trigger Time: 12.06.2025 13:37:04.908
Pre-Trigger Scan Count: 1000
Pre-Trigger Scan Rate(Hz): 4000
Post-Trigger Scan Count: 3000
Post-Trigger Scan Rate(Hz): 4000
Notes: 06.12.2025 Kantipark St. Gallen
8 feste Geophon-Positionen + 1 Trigger
Abstand wird während der Messung festgelegt
, , AI0Diff30V(Volts), AI1Diff30V(Volts), AI2Diff30V(Volts), AI3Diff30V(Volts), AI4Diff30V(Volts), AI5Diff30V(Volts), AI6Diff30V(Volts), AI7Diff30V(Volts)
Scan Number, Scan Time, , , , , , , , 
0, "13:37:04.657999", 0.02370, 0.00162, -0.01276, 0.03258, 0.02031, 0.02413, 0.01014, -0.00279
1, "13:37:04.658248", 0.02370, 0.00162, -0.01177, 0.03159, 0.02228, 0.02314, 0.00915, -0.00476
2, "13:37:04.658498", 0.02172, 0.00063, -0.01177, 0.03159, 0.02031, 0.02215, 0.00915, -0.00180
3, "13:37:04.658750", 0.02172, -0.00036, -0.01078, 0.03258, 0.02129, 0.02512, 0.01014, -0.00180
4, "13:37:04.658998", 0.02271, -0.00036, -0.01177, 0.03258, 0.02129, 0.02413, 0.01112, 0.00018
5, "13:37:04.659248", 0.02271, -0.00036, -0.01276, 0.03258, 0.02129, 0.02215, 0.00915, -0.00476
6, "13:37:04.659500", 0.02271, 0.00063, -0.01078, 0.03258, 0.01932, 0.02413, 0.00915, -0.00378
7, "13:37:04.659749", 0.02271, -0.00036, -0.01276, 0.03159, 0.02129, 0.02314, 0.00915, -0.00180
8, "13:37:04.659999", 0.02469, -0.00234, -0.01177, 0.03357, 0.02031, 0.02314, 0.00915, -0.00279
9, "13:37:04.660249", 0.02271, -0.00036, -0.01375, 0.03258, 0.02129, 0.02314, 0.01014, -0.00180
10, "13:37:04.660497", 0.02370, -0.00135, -0.01276, 0.03258, 0.02031, 0.02413, 0.00915, -0.00180
