DAQLog Data File v1.10
Device: LGR-5327
Serial No: 000001582675
Log Enable Time: 12.06.2025 13:26:45.000
Data Start Time: 12.06.2025 13:26:53.467
Trigger Time: 12.06.2025 13:26:53.717
Pre-Trigger Scan Count: 1000
Pre-Trigger Scan Rate(Hz): 4000
Post-Trigger Scan Count: 3000
Post-Trigger Scan Rate(Hz): 4000
Notes: 06.12.2025 Kantipark St. Gallen
8 feste Geophon-Positionen + 1 Trigger
Abstand wird während der Messung festgelegt
, , AI0Diff30V(Volts), AI1Diff30V(Volts), AI2Diff30V(Volts), AI3Diff30V(Volts), AI4Diff30V(Volts), AI5Diff30V(Volts), AI6Diff30V(Volts), AI7Diff30V(Volts)
Scan Number, Scan Time, , , , , , , , 
0, "13:26:53.466999", 0.03062, -0.00036, -0.01572, 0.05433, 0.03612, 0.02512, -0.00271, -0.03639
1, "13:26:53.467248", 0.02963, 0.00063, -0.01375, 0.05631, 0.03612, 0.02413, -0.00568, -0.03837
2, "13:26:53.467500", 0.02963, 0.00063, -0.01572, 0.05235, 0.03711, 0.02413, -0.00666, -0.03837
3, "13:26:53.467750", 0.03062, 0.00162, -0.01572, 0.05334, 0.03612, 0.02215, -0.00666, -0.03936
4, "13:26:53.467998", 0.02765, 0.00162, -0.01375, 0.05532, 0.03612, 0.02512, -0.00765, -0.04035
5, "13:26:53.468248", 0.03062, 0.00162, -0.01375, 0.05235, 0.03612, 0.02017, -0.00765, -0.04331
6, "13:26:53.468498", 0.03161, 0.00063, -0.01572, 0.05235, 0.03711, 0.01918, -0.01062, -0.04232
7, "13:26:53.468750", 0.03062, 0.00162, -0.01473, 0.05433, 0.03513, 0.01918, -0.00864, -0.04232
8, "13:26:53.468999", 0.02864, 0.00063, -0.01572, 0.05038, 0.03513, 0.01721, -0.01160, -0.04035
9, "13:26:53.469249", 0.02864, 0.00162, -0.01473, 0.05038, 0.03217, 0.01721, -0.01259, -0.04232
10, "13:26:53.469499", 0.02864, 0.00063, -0.01473, 0.05038, 0.03118, 0.01523, -0.01358, -0.04134
11, "13:26:53.469749", 0.02963, 0.00063, -0.01572, 0.04939, 0.03414, 0.01127, -0.01457, -0.04628
12, "13:26:53.469999", 0.02963, 0.00162, -0.01572, 0.04741, 0.03217, 0.01622, -0.01160, -0.04232
13, "13:26:53.470249", 0.02864, 0.00162, -0.01572, 0.04939, 0.03217, 0.01424, -0.01457, -0.04331
14, "13:26:53.470499", 0.02667, 0.00162, -0.01572, 0.04939, 0.03019, 0.01325, -0.01556, -0.04529
15, "13:26:53.470748", 0.02864, 0.00063, -0.01572, 0.04840, 0.02821, 0.01028, -0.01457, -0.04529
16, "13:26:53.470998", 0.02864, 0.00261, -0.01572, 0.04543, 0.03118, 0.01127, -0.01358, -0.04331
17, "13:26:53.471248", 0.02765, 0.00261, -0.01473, 0.04642, 0.03019, 0.01127, -0.01852, -0.04331
