DAQLog Data File v1.10
Device: LGR-5327
Serial No: 000001582675
Log Enable Time: 12.06.2025 13:37:06.000
Data Start Time: 12.06.2025 13:37:07.709
Trigger Time: 12.06.2025 13:37:07.959
Pre-Trigger Scan Count: 1000
Pre-Trigger Scan Rate(Hz): 4000
Post-Trigger Scan Count: 3000
Post-Trigger Scan Rate(Hz): 4000
Notes: 06.12.2025 Kantipark St. Gallen
8 feste Geophon-Positionen + 1 Trigger
Abstand wird während der Messung festgelegt
, , AI0Diff30V(Volts), AI1Diff30V(Volts), AI2Diff30V(Volts), AI3Diff30V(Volts), AI4Diff30V(Volts), AI5Diff30V(Volts), AI6Diff30V(Volts), AI7Diff30V(Volts)
Scan Number, Scan Time, , , , , , , , 
0, "13:37:07.708999", 0.02271, 0.00360, -0.01572, 0.02863, 0.01833, 0.00237, -0.01951, -0.02552
1, "13:37:07.709249", 0.02172, 0.00162, -0.01572, 0.03061, 0.01635, 0.00138, -0.02149, -0.02651
2, "13:37:07.709499", 0.02271, 0.00360, -0.01671, 0.02863, 0.01734, 0.00237, -0.02050, -0.02552
3, "13:37:07.709749", 0.02271, 0.00360, -0.01671, 0.02962, 0.01833, 0.00040, -0.02149, -0.02651
4, "13:37:07.709999", 0.01975, 0.00360, -0.01671, 0.03061, 0.01833, 0.00237, -0.01655, -0.02552
5, "13:37:07.710248", 0.02172, 0.00360, -0.01671, 0.02962, 0.01734, 0.00336, -0.01852, -0.02947
6, "13:37:07.710498", 0.02172, 0.00459, -0.01572, 0.02863, 0.01734, 0.00237, -0.01951, -0.02651
7, "13:37:07.710750", 0.02370, 0.00459, -0.01572, 0.02962, 0.01833, 0.00435, -0.01655, -0.02750
8, "13:37:07.710998", 0.02074, 0.00557, -0.01572, 0.02863, 0.01833, 0.00633, -0.01951, -0.02651
9, "13:37:07.711248", 0.02271, 0.00459, -0.01473, 0.02962, 0.01734, 0.00633, -0.01655, -0.02453
10, "13:37:07.711500", 0.02271, 0.00360, -0.01473, 0.02962, 0.01734, 0.00732, -0.01457, -0.02552
11, "13:37:07.711750", 0.02172, 0.00557, -0.01375, 0.02962, 0.01833, 0.00534, -0.01655, -0.02552
12, "13:37:07.711999", 0.02172, 0.00459, -0.01572, 0.02863, 0.01833, 0.00732, -0.01655, -0.02849
13, "13:37:07.712249", 0.02271, 0.00459, -0.01572, 0.02962, 0.01833, 0.00534, -0.01556, -0.02256
14, "13:37:07.712497", 0.02271, 0.00557, -0.01473, 0.02863, 0.01833, 0.00831, -0.01259, -0.02651
15, "13:37:07.712749", 0.02172, 0.00459, -0.01572, 0.02863, 0.01734, 0.00633, -0.01655, -0.02552
16, "13:37:07.712999", 0.02172, 0.00459, -0.01473, 0.02962, 0.01833, 0.00831, -0.01655, -0.02354
17, "13:37:07.713249", 0.01975, 0.00656, -0.01375, 0.02863, 0.01833, 0.00831, -0.01655, -0.02453
18, "13:37:07.713500", 0.02172, 0.00459, -0.01375, 0.02863, 0.01833, 0.00831, -0.01358, -0.02453
19, "13:37:07.713748", 0.02172, 0.00459, -0.01572, 0.02863, 0.01833, 0.00534, -0.01358, -0.02453
20, "13:37:07.713998", 0.02172, 0.00360, -0.01375, 0.02962, 0.01734, 0.00831, -0.01160, -0.02552
21, "13:37:07.714248", 0.02172, 0.00557, -0.01375, 0.02863, 0.01833, 0.00831, -0.01062, -0.02354
22, "13:37:07.714498", 0.02271, 0.00459, -0.01375, 0.02863, 0.01932, 0.00930, -0.01358, -0.02453
23, "13:37:07.714750", 0.02172, 0.00459, -0.01375, 0.03061, 0.01833, 0.00732, -0.01160, -0.02453
24, "13:37:07.715000", 0.02172, 0.00459, -0.01375, 0.02863, 0.01833, 0.00831, -0.01062, -0.02453
25, "13:37:07.715248", 0.02172, 0.00557, -0.01473, 0.02863, 0.01833, 0.01028, -0.00765, -0.02157
26, "13:37:07.715499", 0.02172, 0.00459, -0.01375, 0.02962, 0.01734, 0.00831, -0.00864, -0.02157
27, "13:37:07.715749", 0.02172, 0.00656, -0.01375, 0.03061, 0.01833, 0.01127, -0.00864, -0.02058
28, "13:37:07.715999", 0.02172, 0.00360, -0.01375, 0.03061, 0.01833, 0.00831, -0.00666, -0.02256
29, "13:37:07.716249", 0.02172, 0.00360, -0.01276, 0.02863, 0.01734, 0.00930, -0.00765, -0.02058
30, "13:37:07.716499", 0.02074, 0.00261, -0.01276, 0.02863, 0.01734, 0.00930, -0.00469, -0.02157
31, "13:37:07.716749", 0.02172, 0.00360, -0.01473, 0.02962, 0.01932, 0.01028, -0.00765, -0.02552
32, "13:37:07.716999", 0.02074, 0.00360, -0.01276, 0.03061, 0.01932, 0.01028, -0.00666, -0.02058
33, "13:37:07.717248", 0.02271, 0.00360, -0.01375, 0.02962, 0.01932, 0.01127, -0.00370, -0.02157
34, "13:37:07.717500", 0.02074, 0.00360, -0.01375, 0.02962, 0.01932, 0.01028, -0.00469, -0.01860
35, "13:37:07.717750", 0.02172, 0.00261, -0.01375, 0.02962, 0.01833, 0.01028, -0.00469, -0.01761
36, "13:37:07.717998", 0.02271, 0.00360, -0.01276, 0.02962, 0.01932, 0.01325, -0.00370, -0.02157
37, "13:37:07.718248", 0.02074, 0.00360, -0.01177, 0.03061, 0.01932, 0.01325, -0.00568, -0.01860
38, "13:37:07.718498", 0.02172, 0.00261, -0.01473, 0.02962, 0.01932, 0.01028, -0.00370, -0.02157
39, "13:37:07.718750", 0.02172, 0.00360, -0.01375, 0.03061, 0.01833, 0.01127, 0.00025, -0.01662
40, "13:37:07.718999", 0.02074, 0.00162, -0.01276, 0.03061, 0.02031, 0.01622, -0.00172, -0.01761
41, "13:37:07.719249", 0.02172, 0.00162, -0.01276, 0.03061, 0.01932, 0.01325, -0.00073, -0.01761
42, "13:37:07.719499", 0.02271, 0.00162, -0.01276, 0.03061, 0.01833, 0.01325, -0.00172, -0.01860
43, "13:37:07.719749", 0.02074, 0.00261, -0.01276, 0.03061, 0.01833, 0.01721, -0.00172, -0.01761
44, "13:37:07.719999", 0.02271, 0.00261, -0.01276, 0.02962, 0.01932, 0.01424, -0.00073, -0.01267
45, "13:37:07.720249", 0.02074, 0.00162, -0.01276, 0.03061, 0.01932, 0.01325, 0.00025, -0.01662
46, "13:37:07.720499", 0.02271, 0.00162, -0.01276, 0.03159, 0.01932, 0.01325, 0.00025, -0.01366
47, "13:37:07.720748", 0.02271, 0.00162, -0.01375, 0.03061, 0.01932, 0.01721, 0.00223, -0.01662
48, "13:37:07.720998", 0.02172, -0.00036, -0.01375, 0.03159, 0.01932, 0.01622, 0.00223, -0.01366
49, "13:37:07.721248", 0.02172, 0.00063, -0.01375, 0.03159, 0.01932, 0.01721, 0.00520, -0.01366
50, "13:37:07.721500", 0.02271, 0.00063, -0.01276, 0.02962, 0.01932, 0.01721, 0.00421, -0.01662
51, "13:37:07.721750", 0.02172, 0.00261, -0.01375, 0.02962, 0.01932, 0.01622, 0.00322, -0.01366
52, "13:37:07.722000", 0.02172, 0.00063, -0.01276, 0.03159, 0.01833, 0.01721, 0.00520, -0.01069
53, "13:37:07.722248", 0.02172, 0.00063, -0.01276, 0.02962, 0.01932, 0.01819, 0.00421, -0.01168
54, "13:37:07.722497", 0.02172, -0.00036, -0.01375, 0.02962, 0.01932, 0.01721, 0.00717, -0.01267
55, "13:37:07.722749", 0.02271, -0.00135, -0.01177, 0.03159, 0.01932, 0.01918, 0.00421, -0.00971
