DAQLog Data File v1.10
Device: LGR-5327
Serial No: 000001582675
Log Enable Time: 12.06.2025 13:24:06.000
Data Start Time: 12.06.2025 13:24:11.270
Trigger Time: 12.06.2025 13:24:11.520
Pre-Trigger Scan Count: 1000
Pre-Trigger Scan Rate(Hz): 4000
Post-Trigger Scan Count: 3000
Post-Trigger Scan Rate(Hz): 4000
Notes: 06.12.2025 Kantipark St. Gallen
8 feste Geophon-Positionen + 1 Trigger
Abstand wird während der Messung festgelegt
, , AI0Diff30V(Volts), AI1Diff30V(Volts), AI2Diff30V(Volts), AI3Diff30V(Volts), AI4Diff30V(Volts), AI5Diff30V(Volts), AI6Diff30V(Volts), AI7Diff30V(Volts)
Scan Number, Scan Time, , , , , , , , 
0, "13:24:11.269998", 0.02271, 0.00261, -0.03845, 0.03456, 0.01438, 0.02215, 0.01310, -0.20937
1, "13:24:11.270248", 0.02469, 0.00360, -0.03647, 0.03258, 0.01635, 0.02017, 0.01014, -0.21233
2, "13:24:11.270498", 0.02568, 0.00261, -0.03647, 0.03258, 0.01339, 0.02314, 0.01014, -0.20443
3, "13:24:11.270750", 0.02568, 0.00261, -0.03549, 0.03456, 0.01339, 0.02215, 0.01112, -0.19553
4, "13:24:11.270999", 0.02370, 0.00459, -0.03647, 0.03357, 0.01339, 0.01819, 0.00915, -0.20344
5, "13:24:11.271249", 0.02271, 0.00261, -0.03450, 0.03456, 0.01635, 0.02017, 0.01014, -0.18169
6, "13:24:11.271499", 0.02370, 0.00261, -0.03746, 0.03456, 0.01339, 0.02017, 0.00915, -0.19059
7, "13:24:11.271749", 0.02370, 0.00459, -0.03549, 0.03357, 0.01438, 0.02116, 0.01112, -0.18169
8, "13:24:11.271999", 0.02370, 0.00261, -0.03647, 0.03456, 0.01536, 0.02017, 0.01014, -0.19355
9, "13:24:11.272249", 0.02370, 0.00360, -0.03647, 0.03357, 0.01438, 0.02017, 0.01211, -0.18070
10, "13:24:11.272499", 0.02370, 0.00360, -0.03549, 0.03357, 0.01438, 0.02116, 0.01014, -0.18367
11, "13:24:11.272748", 0.02370, 0.00261, -0.03450, 0.03357, 0.01438, 0.02017, 0.01112, -0.17477
12, "13:24:11.272998", 0.02370, 0.00360, -0.03549, 0.03555, 0.01438, 0.02413, 0.01112, -0.17675
13, "13:24:11.273248", 0.02370, 0.00360, -0.03549, 0.03258, 0.01339, 0.02017, 0.00915, -0.17181
14, "13:24:11.273500", 0.02271, 0.00360, -0.03351, 0.03258, 0.01833, 0.02017, 0.01014, -0.16785
15, "13:24:11.273750", 0.02370, 0.00360, -0.03450, 0.03456, 0.01536, 0.02017, 0.00915, -0.16687
16, "13:24:11.274000", 0.02370, 0.00459, -0.03549, 0.03061, 0.01635, 0.02116, 0.01014, -0.16687
17, "13:24:11.274248", 0.02370, 0.00261, -0.03450, 0.03357, 0.01536, 0.02116, 0.01112, -0.16983
18, "13:24:11.274497", 0.02271, 0.00360, -0.03450, 0.03258, 0.01536, 0.02610, 0.01112, -0.16588
19, "13:24:11.274749", 0.02370, 0.00360, -0.03252, 0.03456, 0.01635, 0.02116, 0.01014, -0.17576
20, "13:24:11.274999", 0.02370, 0.00360, -0.03351, 0.03258, 0.01536, 0.02215, 0.01014, -0.15303
21, "13:24:11.275249", 0.02271, 0.00459, -0.03351, 0.03061, 0.01635, 0.02512, 0.01112, -0.17181
