DAQLog Data File v1.10
Device: LGR-5327
Serial No: 000001582675
Log Enable Time: 12.06.2025 13:41:35.000
Data Start Time: 12.06.2025 13:41:36.718
Trigger Time: 12.06.2025 13:41:36.968
Pre-Trigger Scan Count: 1000
Pre-Trigger Scan Rate(Hz): 4000
Post-Trigger Scan Count: 3000
Post-Trigger Scan Rate(Hz): 4000
Notes: 06.12.2025 Kantipark St. Gallen
8 feste Geophon-Positionen + 1 Trigger
Abstand wird während der Messung festgelegt
, , AI0Diff30V(Volts), AI1Diff30V(Volts), AI2Diff30V(Volts), AI3Diff30V(Volts), AI4Diff30V(Volts), AI5Diff30V(Volts), AI6Diff30V(Volts), AI7Diff30V(Volts)
Scan Number, Scan Time, , , , , , , , 
0, "13:41:36.717998", 0.02370, -0.01025, -0.00979, 0.03159, 0.01833, 0.03006, 0.03583, 0.01599
1, "13:41:36.718248", 0.02172, -0.00728, -0.01177, 0.03159, 0.01932, 0.02907, 0.03484, 0.01599
2, "13:41:36.718498", 0.02172, -0.00926, -0.01177, 0.02962, 0.02031, 0.02907, 0.03385, 0.01500
3, "13:41:36.718750", 0.02370, -0.01025, -0.01177, 0.03159, 0.01932, 0.02808, 0.03287, 0.01599
4, "13:41:36.718999", 0.02074, -0.00728, -0.01375, 0.03159, 0.01932, 0.02907, 0.03583, 0.01599
5, "13:41:36.719249", 0.02370, -0.00728, -0.01276, 0.03061, 0.01932, 0.02907, 0.03484, 0.01599
6, "13:41:36.719499", 0.02271, -0.00728, -0.01276, 0.03061, 0.01932, 0.02907, 0.03484, 0.01599
7, "13:41:36.719749", 0.02667, -0.01025, -0.01078, 0.03159, 0.01734, 0.03006, 0.03287, 0.01500
8, "13:41:36.719999", 0.02370, -0.00827, -0.01078, 0.03159, 0.01932, 0.02907, 0.03385, 0.01500
9, "13:41:36.720249", 0.02172, -0.00728, -0.01276, 0.03061, 0.01932, 0.02907, 0.03385, 0.01599
10, "13:41:36.720499", 0.02469, -0.01025, -0.01276, 0.03061, 0.01932, 0.03006, 0.03385, 0.01500
11, "13:41:36.720748", 0.02667, -0.00926, -0.00782, 0.03061, 0.02031, 0.02907, 0.03484, 0.01500
12, "13:41:36.720998", 0.02469, -0.00728, -0.01276, 0.03061, 0.01932, 0.02808, 0.03385, 0.01402
13, "13:41:36.721248", 0.02469, -0.01025, -0.01177, 0.03061, 0.02031, 0.02610, 0.03583, 0.01599
14, "13:41:36.721500", 0.02667, -0.00926, -0.00979, 0.02962, 0.01833, 0.02907, 0.03484, 0.01500
15, "13:41:36.721750", 0.02469, -0.00629, -0.01473, 0.02863, 0.01932, 0.02907, 0.03385, 0.01500
16, "13:41:36.722000", 0.02469, -0.00827, -0.01276, 0.02863, 0.02031, 0.02808, 0.03484, 0.01402
17, "13:41:36.722248", 0.02271, -0.00629, -0.01177, 0.03061, 0.01932, 0.03105, 0.03583, 0.01500
18, "13:41:36.722497", 0.02370, -0.00926, -0.01572, 0.03061, 0.01833, 0.02907, 0.03583, 0.01402
19, "13:41:36.722749", 0.02469, -0.00827, -0.01375, 0.03061, 0.01932, 0.02610, 0.03484, 0.01500
20, "13:41:36.722999", 0.02469, -0.00629, -0.01375, 0.03061, 0.01932, 0.02808, 0.03583, 0.01402
21, "13:41:36.723249", 0.02271, -0.01025, -0.01276, 0.03159, 0.02031, 0.02907, 0.03484, 0.01500
22, "13:41:36.723499", 0.02568, -0.00926, -0.01375, 0.03159, 0.01932, 0.02907, 0.03385, 0.01402
23, "13:41:36.723749", 0.02469, -0.00926, -0.01177, 0.03061, 0.01932, 0.02808, 0.03583, 0.01500
24, "13:41:36.723999", 0.02271, -0.01025, -0.01375, 0.03061, 0.01932, 0.02907, 0.03583, 0.01599
25, "13:41:36.724248", 0.02667, -0.00728, -0.01078, 0.02863, 0.01932, 0.02808, 0.03385, 0.01402
26, "13:41:36.724498", 0.02469, -0.00629, -0.01473, 0.03159, 0.01932, 0.02610, 0.03385, 0.01500
27, "13:41:36.724750", 0.02271, -0.00926, -0.01276, 0.03159, 0.01932, 0.02709, 0.03583, 0.01402
28, "13:41:36.724998", 0.02568, -0.00728, -0.01375, 0.03061, 0.01932, 0.02907, 0.03385, 0.01500
29, "13:41:36.725248", 0.02370, -0.00629, -0.01473, 0.02962, 0.01833, 0.02808, 0.03385, 0.01500
30, "13:41:36.725500", 0.02765, -0.00827, -0.01473, 0.03061, 0.01833, 0.02709, 0.03484, 0.01402
31, "13:41:36.725749", 0.02370, -0.00926, -0.01473, 0.03061, 0.01734, 0.02808, 0.03484, 0.01402
32, "13:41:36.725999", 0.02568, -0.00827, -0.01572, 0.03061, 0.01833, 0.02808, 0.03385, 0.01402
33, "13:41:36.726249", 0.02568, -0.00827, -0.01572, 0.02962, 0.01932, 0.02709, 0.03484, 0.01402
34, "13:41:36.726497", 0.02469, -0.00827, -0.01770, 0.02962, 0.01734, 0.02709, 0.03583, 0.01402
35, "13:41:36.726749", 0.02172, -0.01025, -0.01770, 0.02962, 0.01734, 0.02709, 0.03385, 0.01402
36, "13:41:36.726999", 0.02370, -0.00926, -0.02066, 0.02962, 0.01833, 0.02709, 0.03287, 0.01500
37, "13:41:36.727249", 0.02370, -0.00827, -0.01869, 0.02962, 0.01833, 0.02808, 0.03385, 0.01402
38, "13:41:36.727500", 0.02271, -0.01025, -0.01869, 0.03061, 0.01734, 0.02709, 0.03188, 0.01500
39, "13:41:36.727748", 0.02370, -0.01025, -0.01770, 0.02962, 0.01833, 0.02709, 0.03287, 0.01303
40, "13:41:36.727998", 0.02074, -0.01025, -0.01967, 0.02962, 0.01833, 0.02610, 0.03188, 0.01402
41, "13:41:36.728248", 0.02469, -0.01025, -0.02165, 0.03061, 0.01734, 0.02709, 0.03188, 0.01402
42, "13:41:36.728498", 0.02172, -0.01124, -0.02066, 0.02962, 0.01734, 0.02808, 0.03287, 0.01402
43, "13:41:36.728750", 0.02469, -0.01025, -0.02066, 0.03061, 0.01833, 0.02610, 0.03188, 0.01402
44, "13:41:36.729000", 0.02172, -0.01124, -0.02165, 0.02962, 0.01635, 0.02808, 0.03287, 0.01500
45, "13:41:36.729248", 0.02074, -0.01124, -0.02066, 0.02962, 0.01734, 0.02709, 0.03287, 0.01402
