DAQLog Data File v1.10
Device: LGR-5327
Serial No: 000001582675
Log Enable Time: 12.06.2025 13:35:30.000
Data Start Time: 12.06.2025 13:35:31.969
Trigger Time: 12.06.2025 13:35:32.219
Pre-Trigger Scan Count: 1000
Pre-Trigger Scan Rate(Hz): 4000
Post-Trigger Scan Count: 3000
Post-Trigger Scan Rate(Hz): 4000
Notes: 06.12.2025 Kantipark St. Gallen
8 feste Geophon-Positionen + 1 Trigger
Abstand wird während der Messung festgelegt
, , AI0Diff30V(Volts), AI1Diff30V(Volts), AI2Diff30V(Volts), AI3Diff30V(Volts), AI4Diff30V(Volts), AI5Diff30V(Volts), AI6Diff30V(Volts), AI7Diff30V(Volts)
Scan Number, Scan Time, , , , , , , , 
0, "13:35:31.968999", 0.01876, 0.00063, -0.01473, 0.02863, -0.02615, -0.00059, -0.02840, -0.02354
1, "13:35:31.969249", 0.01777, -0.00036, -0.01473, 0.02764, -0.02714, -0.00257, -0.03038, -0.02651
2, "13:35:31.969499", 0.01876, -0.00036, -0.01572, 0.02863, -0.02813, 0.00040, -0.03038, -0.02157
3, "13:35:31.969749", 0.01777, -0.00036, -0.01572, 0.02962, -0.02912, -0.00158, -0.02939, -0.02354
4, "13:35:31.969999", 0.01777, -0.00036, -0.01572, 0.02764, -0.02615, -0.00257, -0.02939, -0.02157
5, "13:35:31.970249", 0.01876, -0.00135, -0.01671, 0.02863, -0.02912, -0.00356, -0.03038, -0.02256
6, "13:35:31.970499", 0.01777, -0.00036, -0.01473, 0.02863, -0.02912, -0.00356, -0.02643, -0.02256
7, "13:35:31.970748", 0.01777, -0.00135, -0.01572, 0.02764, -0.03010, -0.00059, -0.02840, -0.02058
8, "13:35:31.970998", 0.01777, -0.00135, -0.01671, 0.02863, -0.03010, -0.00455, -0.02840, -0.01959
9, "13:35:31.971248", 0.01876, -0.00135, -0.01671, 0.02962, -0.02912, -0.00554, -0.02840, -0.01860
10, "13:35:31.971500", 0.01777, 0.00063, -0.01572, 0.02764, -0.02813, -0.00554, -0.03038, -0.02058
11, "13:35:31.971750", 0.01876, -0.00036, -0.01770, 0.02863, -0.02714, -0.00653, -0.02939, -0.01761
12, "13:35:31.972000", 0.01975, -0.00135, -0.01671, 0.02863, -0.02714, -0.00653, -0.02840, -0.01761
13, "13:35:31.972248", 0.01975, 0.00063, -0.01671, 0.02863, -0.02813, -0.00455, -0.03038, -0.01465
14, "13:35:31.972497", 0.02074, -0.00135, -0.01572, 0.02863, -0.02912, -0.00850, -0.02939, -0.01761
15, "13:35:31.972749", 0.01975, -0.00234, -0.01770, 0.02863, -0.02714, -0.00554, -0.03137, -0.01366
16, "13:35:31.972999", 0.02074, 0.00063, -0.01473, 0.02764, -0.02813, -0.00455, -0.02742, -0.01761
17, "13:35:31.973249", 0.02074, -0.00036, -0.01671, 0.02764, -0.02912, -0.00653, -0.02939, -0.01564
18, "13:35:31.973499", 0.02172, -0.00234, -0.01572, 0.02764, -0.02912, -0.00554, -0.02544, -0.01366
19, "13:35:31.973749", 0.02074, -0.00036, -0.01671, 0.02863, -0.02813, -0.00455, -0.02445, -0.01267
20, "13:35:31.973999", 0.02271, -0.00135, -0.01671, 0.02764, -0.02813, -0.00455, -0.02840, -0.01069
21, "13:35:31.974248", 0.02172, 0.00063, -0.01770, 0.02863, -0.02813, -0.00653, -0.02544, -0.01267
22, "13:35:31.974498", 0.02172, -0.00036, -0.01869, 0.02863, -0.03109, -0.00653, -0.02544, -0.01267
23, "13:35:31.974750", 0.02172, 0.00063, -0.01770, 0.02764, -0.02714, -0.00751, -0.02840, -0.01069
24, "13:35:31.974998", 0.02370, -0.00036, -0.01869, 0.02863, -0.02813, -0.00751, -0.02643, -0.01267
25, "13:35:31.975248", 0.02370, 0.00162, -0.01770, 0.02665, -0.03010, -0.00653, -0.02544, -0.00674
26, "13:35:31.975500", 0.02370, 0.00063, -0.01770, 0.02863, -0.02615, -0.00554, -0.02742, -0.00971
27, "13:35:31.975749", 0.02469, -0.00036, -0.01869, 0.02863, -0.02714, -0.00949, -0.02643, -0.00872
28, "13:35:31.975999", 0.02469, 0.00162, -0.01770, 0.02764, -0.02714, -0.00653, -0.02346, -0.00773
29, "13:35:31.976249", 0.02370, 0.00162, -0.01869, 0.02566, -0.02813, -0.00653, -0.02544, -0.00674
30, "13:35:31.976497", 0.02370, 0.00063, -0.01770, 0.02863, -0.02714, -0.00554, -0.02544, -0.00674
31, "13:35:31.976749", 0.02469, 0.00162, -0.01869, 0.02863, -0.02714, -0.00554, -0.02346, -0.00575
32, "13:35:31.976999", 0.02469, 0.00063, -0.01770, 0.02566, -0.02714, -0.00653, -0.02346, -0.00674
33, "13:35:31.977249", 0.02568, -0.00036, -0.01869, 0.02764, -0.02813, -0.00653, -0.02346, -0.00476
34, "13:35:31.977500", 0.02568, 0.00162, -0.01770, 0.02863, -0.02912, -0.00653, -0.02248, -0.00180
35, "13:35:31.977748", 0.02568, 0.00162, -0.01770, 0.02665, -0.02912, -0.00455, -0.02248, -0.00081
36, "13:35:31.977998", 0.02469, 0.00162, -0.01869, 0.02863, -0.02813, -0.00356, -0.02050, -0.00081
37, "13:35:31.978248", 0.02469, 0.00162, -0.01869, 0.02764, -0.02912, -0.00455, -0.02050, -0.00279
38, "13:35:31.978498", 0.02667, 0.00162, -0.01869, 0.02665, -0.02912, -0.00158, -0.02050, -0.00081
39, "13:35:31.978750", 0.02667, 0.00063, -0.01967, 0.02764, -0.03010, -0.00356, -0.01852, -0.00081
