DAQLog Data File v1.10
Device: LGR-5327
Serial No: 000001582675
Log Enable Time: 12.06.2025 13:42:32.000
Data Start Time: 12.06.2025 13:42:37.618
Trigger Time: 12.06.2025 13:42:37.868
Pre-Trigger Scan Count: 1000
Pre-Trigger Scan Rate(Hz): 4000
Post-Trigger Scan Count: 3000
Post-Trigger Scan Rate(Hz): 4000
Notes: 06.12.2025 Kantipark St. Gallen
8 feste Geophon-Positionen + 1 Trigger
Abstand wird während der Messung festgelegt
, , AI0Diff30V(Volts), AI1Diff30V(Volts), AI2Diff30V(Volts), AI3Diff30V(Volts), AI4Diff30V(Volts), AI5Diff30V(Volts), AI6Diff30V(Volts), AI7Diff30V(Volts)
Scan Number, Scan Time, , , , , , , , 
0, "13:42:37.618000", 0.01579, -0.00629, -0.03153, -0.01289, 0.01536, 0.02512, 0.02694, 0.00710
1, "13:42:37.618249", 0.01777, -0.00926, -0.02956, -0.01190, 0.01536, 0.02314, 0.02694, 0.00710
2, "13:42:37.618497", 0.01382, -0.00728, -0.03351, -0.01388, 0.01536, 0.02116, 0.02694, 0.00710
3, "13:42:37.618749", 0.01777, -0.01222, -0.03647, -0.01388, 0.01438, 0.02116, 0.02792, 0.00710
4, "13:42:37.618999", 0.01678, -0.01025, -0.03746, -0.01783, 0.01438, 0.02314, 0.02496, 0.00710
5, "13:42:37.619249", 0.01481, -0.01124, -0.03845, -0.01783, 0.01536, 0.02215, 0.02595, 0.00710
6, "13:42:37.619501", 0.01481, -0.01321, -0.04142, -0.01981, 0.01339, 0.02116, 0.02792, 0.00710
7, "13:42:37.619749", 0.01382, -0.01420, -0.04142, -0.01981, 0.01339, 0.02215, 0.02595, 0.00512
8, "13:42:37.619998", 0.01085, -0.01519, -0.04339, -0.02080, 0.01339, 0.02116, 0.02496, 0.00611
9, "13:42:37.620248", 0.01085, -0.01717, -0.04240, -0.02574, 0.01339, 0.02215, 0.02595, 0.00710
10, "13:42:37.620498", 0.01283, -0.01915, -0.04537, -0.02574, 0.01240, 0.02215, 0.02595, 0.00710
11, "13:42:37.620750", 0.00789, -0.02013, -0.04438, -0.02376, 0.01339, 0.02116, 0.02595, 0.00710
12, "13:42:37.621000", 0.00789, -0.02013, -0.04735, -0.02772, 0.01339, 0.02116, 0.02595, 0.00611
13, "13:42:37.621248", 0.01085, -0.02211, -0.05031, -0.02772, 0.01240, 0.02116, 0.02595, 0.00809
14, "13:42:37.621500", 0.00690, -0.02409, -0.04932, -0.02969, 0.01438, 0.02116, 0.02496, 0.00710
15, "13:42:37.621749", 0.00789, -0.02508, -0.05031, -0.03167, 0.01339, 0.02215, 0.02397, 0.00710
16, "13:42:37.621999", 0.00591, -0.02508, -0.05327, -0.03068, 0.01240, 0.02017, 0.02496, 0.00611
17, "13:42:37.622249", 0.00789, -0.02508, -0.05229, -0.03068, 0.01141, 0.02116, 0.02595, 0.00611
18, "13:42:37.622499", 0.00196, -0.03002, -0.05229, -0.03266, 0.01240, 0.02116, 0.02397, 0.00710
19, "13:42:37.622749", 0.00295, -0.02903, -0.05723, -0.03562, 0.01339, 0.02116, 0.02496, 0.00710
20, "13:42:37.622999", 0.00097, -0.02804, -0.05624, -0.03365, 0.01240, 0.02017, 0.02397, 0.00611
21, "13:42:37.623249", -0.00101, -0.03101, -0.05822, -0.03464, 0.01141, 0.02116, 0.02397, 0.00809
22, "13:42:37.623500", -0.00002, -0.03497, -0.06019, -0.03859, 0.01141, 0.02116, 0.02496, 0.00710
23, "13:42:37.623750", 0.00097, -0.03596, -0.06217, -0.03365, 0.01240, 0.02116, 0.02496, 0.00710
24, "13:42:37.623998", -0.00298, -0.03892, -0.06217, -0.03760, 0.01141, 0.02017, 0.02397, 0.00710
25, "13:42:37.624248", -0.00397, -0.03793, -0.06217, -0.03760, 0.01240, 0.02116, 0.02397, 0.00809
26, "13:42:37.624498", -0.00397, -0.04090, -0.06316, -0.03760, 0.01141, 0.02116, 0.02397, 0.00710
27, "13:42:37.624750", -0.00496, -0.03892, -0.06810, -0.03760, 0.01240, 0.02017, 0.02496, 0.00907
28, "13:42:37.625000", -0.00595, -0.04288, -0.06711, -0.03859, 0.01141, 0.02215, 0.02200, 0.00809
29, "13:42:37.625249", -0.00694, -0.04288, -0.07007, -0.04057, 0.01240, 0.01918, 0.02298, 0.00907
30, "13:42:37.625499", -0.00694, -0.04485, -0.07007, -0.04155, 0.01141, 0.02116, 0.02496, 0.00907
31, "13:42:37.625749", -0.01089, -0.04683, -0.07106, -0.04057, 0.01141, 0.02017, 0.02397, 0.00809
32, "13:42:37.625999", -0.01188, -0.04683, -0.07007, -0.04057, 0.01240, 0.02116, 0.02298, 0.00710
33, "13:42:37.626249", -0.01188, -0.04782, -0.07403, -0.04057, 0.01141, 0.02017, 0.02595, 0.00809
34, "13:42:37.626499", -0.01188, -0.04980, -0.07403, -0.04254, 0.01141, 0.02116, 0.02496, 0.00809
35, "13:42:37.626749", -0.01286, -0.05178, -0.07600, -0.04353, 0.01141, 0.02017, 0.02496, 0.00907
36, "13:42:37.626998", -0.01583, -0.05178, -0.07699, -0.04155, 0.01042, 0.01819, 0.02496, 0.00907
37, "13:42:37.627248", -0.01583, -0.05474, -0.07600, -0.04155, 0.01240, 0.02116, 0.02694, 0.00907
38, "13:42:37.627500", -0.01978, -0.05375, -0.07996, -0.04452, 0.01240, 0.02116, 0.02397, 0.00907
39, "13:42:37.627750", -0.02077, -0.05573, -0.07996, -0.04452, 0.01141, 0.02017, 0.02397, 0.01006
40, "13:42:37.628000", -0.01879, -0.05672, -0.07996, -0.04452, 0.01141, 0.02017, 0.02595, 0.01006
41, "13:42:37.628248", -0.01879, -0.05672, -0.07996, -0.04254, 0.01042, 0.02116, 0.02496, 0.01006
42, "13:42:37.628498", -0.02077, -0.05969, -0.08095, -0.04551, 0.01042, 0.02215, 0.02496, 0.00907
43, "13:42:37.628749", -0.02374, -0.06166, -0.08095, -0.04749, 0.01339, 0.02017, 0.02496, 0.01105
44, "13:42:37.628999", -0.02374, -0.06067, -0.07996, -0.04551, 0.01042, 0.02116, 0.02694, 0.01006
45, "13:42:37.629249", -0.02472, -0.06166, -0.08292, -0.04650, 0.01141, 0.02017, 0.02595, 0.00907
46, "13:42:37.629499", -0.02670, -0.06265, -0.08391, -0.04452, 0.01141, 0.02017, 0.02496, 0.01006
47, "13:42:37.629749", -0.02670, -0.06562, -0.08490, -0.04452, 0.01042, 0.02116, 0.02694, 0.01105
48, "13:42:37.629999", -0.02374, -0.06562, -0.08589, -0.04452, 0.01141, 0.02116, 0.02595, 0.01204
49, "13:42:37.630249", -0.02769, -0.06463, -0.08786, -0.04452, 0.01141, 0.02017, 0.02595, 0.01105
50, "13:42:37.630498", -0.02967, -0.06760, -0.08490, -0.04551, 0.01240, 0.02116, 0.02595, 0.01204
51, "13:42:37.630750", -0.03164, -0.07056, -0.08589, -0.04353, 0.01141, 0.02116, 0.02595, 0.01204
52, "13:42:37.630998", -0.03362, -0.06858, -0.08490, -0.04452, 0.01141, 0.02116, 0.02496, 0.00907
53, "13:42:37.631248", -0.03461, -0.06760, -0.08688, -0.04353, 0.01141, 0.02017, 0.02595, 0.01204
54, "13:42:37.631500", -0.03461, -0.07254, -0.08490, -0.04254, 0.01042, 0.02116, 0.02694, 0.01204
55, "13:42:37.631750", -0.03461, -0.07056, -0.08490, -0.04452, 0.01141, 0.02215, 0.02694, 0.01204
56, "13:42:37.631999", -0.03757, -0.07056, -0.08786, -0.04452, 0.01042, 0.02116, 0.02595, 0.01303
57, "13:42:37.632249", -0.03658, -0.07353, -0.08688, -0.04057, 0.01141, 0.02017, 0.02694, 0.01303
58, "13:42:37.632497", -0.03658, -0.07452, -0.08688, -0.04353, 0.01042, 0.02314, 0.02792, 0.01303
59, "13:42:37.632749", -0.03955, -0.07452, -0.08589, -0.04057, 0.01042, 0.02116, 0.02694, 0.01303
60, "13:42:37.632999", -0.03757, -0.07551, -0.08885, -0.04155, 0.01042, 0.02116, 0.02694, 0.01402
61, "13:42:37.633249", -0.03757, -0.07946, -0.08688, -0.04254, 0.01141, 0.02017, 0.02792, 0.01402
62, "13:42:37.633501", -0.03856, -0.07353, -0.08786, -0.04057, 0.01141, 0.02116, 0.02694, 0.01402
63, "13:42:37.633749", -0.04152, -0.07551, -0.08786, -0.04254, 0.01042, 0.02413, 0.02792, 0.01500
64, "13:42:37.633998", -0.04054, -0.08045, -0.08589, -0.03958, 0.01042, 0.02215, 0.02792, 0.01402
65, "13:42:37.634248", -0.04548, -0.08045, -0.08589, -0.04254, 0.01042, 0.02215, 0.02792, 0.01402
66, "13:42:37.634498", -0.04449, -0.07847, -0.08490, -0.04057, 0.01141, 0.02215, 0.02694, 0.01402
67, "13:42:37.634750", -0.04251, -0.08045, -0.08391, -0.03760, 0.01240, 0.02215, 0.02792, 0.01500
68, "13:42:37.635000", -0.04548, -0.07847, -0.08589, -0.03958, 0.00943, 0.02215, 0.02792, 0.01500
69, "13:42:37.635248", -0.04449, -0.07847, -0.08193, -0.03859, 0.01141, 0.02017, 0.02694, 0.01500
70, "13:42:37.635499", -0.04449, -0.08045, -0.08589, -0.04057, 0.01141, 0.02215, 0.02694, 0.01698
71, "13:42:37.635749", -0.04647, -0.08539, -0.08292, -0.03760, 0.01141, 0.02215, 0.02891, 0.01599
72, "13:42:37.635999", -0.04548, -0.08144, -0.08391, -0.03760, 0.01141, 0.02413, 0.02891, 0.01599
73, "13:42:37.636249", -0.04745, -0.08539, -0.08490, -0.03760, 0.01141, 0.02314, 0.02792, 0.01599
74, "13:42:37.636499", -0.04647, -0.08144, -0.08292, -0.03661, 0.01141, 0.02314, 0.02891, 0.01698
75, "13:42:37.636749", -0.04844, -0.08638, -0.08193, -0.03562, 0.01141, 0.02413, 0.02891, 0.01599
76, "13:42:37.636999", -0.04844, -0.08342, -0.08095, -0.03266, 0.01141, 0.02413, 0.02990, 0.01797
77, "13:42:37.637248", -0.04943, -0.08243, -0.07996, -0.03562, 0.01339, 0.02413, 0.02891, 0.01797
78, "13:42:37.637500", -0.04647, -0.08539, -0.08095, -0.03266, 0.01141, 0.02314, 0.02990, 0.01698
79, "13:42:37.637750", -0.04647, -0.08342, -0.07897, -0.03068, 0.01141, 0.02512, 0.02990, 0.01500
80, "13:42:37.637998", -0.04745, -0.08144, -0.07798, -0.02870, 0.01141, 0.02512, 0.03089, 0.01698
81, "13:42:37.638248", -0.04844, -0.08441, -0.07699, -0.02870, 0.01141, 0.02512, 0.03089, 0.01797
82, "13:42:37.638498", -0.05042, -0.08342, -0.07798, -0.03068, 0.01240, 0.02413, 0.03089, 0.01797
83, "13:42:37.638750", -0.04943, -0.08144, -0.07699, -0.02870, 0.01240, 0.02413, 0.03089, 0.01698
84, "13:42:37.638999", -0.05141, -0.08243, -0.07600, -0.02772, 0.01240, 0.02413, 0.03188, 0.01995
85, "13:42:37.639249", -0.04647, -0.08144, -0.07699, -0.02673, 0.01240, 0.02413, 0.03089, 0.01797
86, "13:42:37.639499", -0.04844, -0.08045, -0.07403, -0.02673, 0.01240, 0.02413, 0.02990, 0.01896
87, "13:42:37.639749", -0.05042, -0.08144, -0.07403, -0.02673, 0.01339, 0.02512, 0.03089, 0.01896
88, "13:42:37.639999", -0.04647, -0.08243, -0.07304, -0.02475, 0.01438, 0.02512, 0.03188, 0.01896
89, "13:42:37.640249", -0.05141, -0.08243, -0.07304, -0.02475, 0.01141, 0.02512, 0.03188, 0.01797
90, "13:42:37.640499", -0.04943, -0.08045, -0.07106, -0.02080, 0.01240, 0.02512, 0.03188, 0.01896
91, "13:42:37.640748", -0.04745, -0.07847, -0.07403, -0.02080, 0.01339, 0.02413, 0.03188, 0.01797
92, "13:42:37.640998", -0.04844, -0.07748, -0.07205, -0.02080, 0.01339, 0.02610, 0.03385, 0.01896
93, "13:42:37.641248", -0.04844, -0.07946, -0.07304, -0.01684, 0.01438, 0.02512, 0.03287, 0.02094
