DAQLog Data File v1.10
Device: LGR-5327
Serial No: 000001582675
Log Enable Time: 12.06.2025 13:24:29.000
Data Start Time: 12.06.2025 13:24:38.719
Trigger Time: 12.06.2025 13:24:38.969
Pre-Trigger Scan Count: 1000
Pre-Trigger Scan Rate(Hz): 4000
Post-Trigger Scan Count: 3000
Post-Trigger Scan Rate(Hz): 4000
Notes: 06.12.2025 Kantipark St. Gallen
8 feste Geophon-Positionen + 1 Trigger
Abstand wird während der Messung festgelegt
, , AI0Diff30V(Volts), AI1Diff30V(Volts), AI2Diff30V(Volts), AI3Diff30V(Volts), AI4Diff30V(Volts), AI5Diff30V(Volts), AI6Diff30V(Volts), AI7Diff30V(Volts)
Scan Number, Scan Time, , , , , , , , 
0, "13:24:38.718999", 0.02074, 0.00063, -0.07699, -0.00103, -0.01528, 0.00435, 0.01705, 0.15437
1, "13:24:38.719249", 0.02271, 0.00063, -0.07502, -0.00004, -0.01429, 0.00336, 0.01508, 0.13757
2, "13:24:38.719499", 0.02271, 0.00063, -0.07798, -0.00300, -0.01231, 0.00534, 0.01409, 0.14449
3, "13:24:38.719749", 0.02172, 0.00063, -0.07600, -0.00004, -0.01429, 0.00237, 0.01409, 0.12373
4, "13:24:38.719999", 0.02074, -0.00036, -0.07897, -0.00103, -0.01528, 0.00534, 0.01310, 0.13856
5, "13:24:38.720249", 0.02172, -0.00135, -0.07699, -0.00103, -0.01231, 0.00633, 0.01211, 0.12571
6, "13:24:38.720499", 0.02074, 0.00063, -0.07600, -0.00399, -0.01429, 0.00237, 0.01014, 0.11385
7, "13:24:38.720748", 0.01975, 0.00162, -0.07798, -0.00201, -0.01725, 0.00336, 0.00915, 0.10396
8, "13:24:38.720998", 0.01975, -0.00036, -0.07699, -0.00201, -0.01627, 0.00237, 0.00915, 0.09704
9, "13:24:38.721248", 0.02074, 0.00063, -0.07798, -0.00201, -0.01725, 0.00534, 0.01014, 0.09606
10, "13:24:38.721500", 0.02074, -0.00036, -0.07699, -0.00103, -0.01824, 0.00138, 0.00717, 0.06541
11, "13:24:38.721750", 0.02074, 0.00063, -0.07502, -0.00004, -0.01824, 0.00534, 0.00816, 0.07431
12, "13:24:38.722000", 0.02074, 0.00063, -0.07699, -0.00201, -0.01923, 0.00138, 0.00717, 0.05948
13, "13:24:38.722248", 0.02172, -0.00135, -0.07600, -0.00399, -0.02022, 0.00336, 0.00816, 0.05257
14, "13:24:38.722497", 0.02172, -0.00036, -0.07699, -0.00399, -0.02220, 0.00237, 0.00618, 0.04861
15, "13:24:38.722749", 0.02074, -0.00036, -0.07403, -0.00201, -0.02022, 0.00138, 0.00520, 0.02687
16, "13:24:38.722999", 0.01975, -0.00135, -0.07600, -0.00300, -0.02220, -0.00059, 0.00816, 0.03477
17, "13:24:38.723249", 0.01975, -0.00036, -0.07699, -0.00201, -0.02220, 0.00237, 0.00421, 0.01896
18, "13:24:38.723499", 0.02074, -0.00135, -0.07699, -0.00201, -0.02022, 0.00138, 0.00618, 0.01995
19, "13:24:38.723749", 0.01876, -0.00234, -0.07798, -0.00004, -0.02220, -0.00059, 0.00025, 0.00809
20, "13:24:38.723999", 0.01876, -0.00036, -0.07897, -0.00300, -0.02022, -0.00158, 0.00322, 0.01896
21, "13:24:38.724248", 0.02074, 0.00063, -0.07798, -0.00300, -0.02121, -0.00059, 0.00223, 0.00018
22, "13:24:38.724498", 0.01975, -0.00036, -0.07897, -0.00103, -0.02220, -0.00158, 0.00223, -0.00378
23, "13:24:38.724750", 0.01975, -0.00135, -0.07798, -0.00300, -0.02318, -0.00356, -0.00073, -0.00476
24, "13:24:38.724998", 0.01975, -0.00135, -0.07897, -0.00300, -0.02417, -0.00257, -0.00370, -0.02947
25, "13:24:38.725248", 0.02074, -0.00036, -0.07897, -0.00300, -0.02516, -0.00356, -0.00271, -0.01761
26, "13:24:38.725500", 0.01975, -0.00234, -0.07699, -0.00103, -0.02615, -0.00554, -0.00271, -0.04924
27, "13:24:38.725749", 0.01975, -0.00135, -0.07600, -0.00399, -0.02615, -0.00455, -0.00370, -0.04628
28, "13:24:38.725999", 0.01975, -0.00135, -0.07600, -0.00300, -0.02318, -0.00653, -0.00765, -0.07297
29, "13:24:38.726249", 0.02074, -0.00135, -0.07600, -0.00201, -0.02220, -0.00554, -0.00864, -0.08977
30, "13:24:38.726497", 0.01975, -0.00135, -0.07699, -0.00201, -0.02220, -0.00751, -0.00568, -0.09273
31, "13:24:38.726749", 0.02074, -0.00135, -0.07403, -0.00103, -0.02516, -0.00653, -0.00765, -0.11744
32, "13:24:38.726999", 0.01876, -0.00135, -0.07502, -0.00004, -0.02714, -0.00455, -0.01160, -0.13128
33, "13:24:38.727249", 0.02074, -0.00234, -0.07699, -0.00300, -0.02417, -0.00949, -0.00864, -0.13622
34, "13:24:38.727500", 0.02074, -0.00036, -0.07403, -0.00201, -0.02516, -0.00653, -0.00963, -0.14611
35, "13:24:38.727748", 0.01975, -0.00135, -0.07304, -0.00004, -0.02516, -0.00653, -0.01062, -0.17082
36, "13:24:38.727998", 0.01876, -0.00135, -0.07205, -0.00399, -0.02516, -0.00653, -0.01062, -0.16785
37, "13:24:38.728248", 0.02074, -0.00135, -0.07205, -0.00103, -0.02615, -0.00653, -0.01062, -0.19850
38, "13:24:38.728498", 0.01876, -0.00135, -0.07403, -0.00004, -0.02615, -0.00653, -0.01259, -0.18960
39, "13:24:38.728750", 0.02074, -0.00234, -0.06909, -0.00300, -0.02417, -0.00850, -0.01457, -0.21233
40, "13:24:38.729000", 0.01975, -0.00234, -0.06810, 0.00194, -0.02516, -0.00751, -0.01358, -0.22321
41, "13:24:38.729248", 0.01975, -0.00234, -0.06909, -0.00004, -0.02714, -0.00554, -0.01457, -0.22024
42, "13:24:38.729499", 0.02074, -0.00036, -0.07007, -0.00201, -0.02516, -0.00949, -0.01655, -0.23309
43, "13:24:38.729749", 0.01975, -0.00234, -0.06810, 0.00095, -0.02417, -0.00850, -0.01852, -0.23704
44, "13:24:38.729999", 0.01975, -0.00234, -0.06612, 0.00194, -0.02615, -0.00949, -0.01753, -0.25187
45, "13:24:38.730249", 0.01975, -0.00135, -0.06711, 0.00095, -0.02220, -0.01048, -0.02050, -0.24891
46, "13:24:38.730499", 0.01975, -0.00234, -0.06810, 0.00293, -0.02516, -0.00949, -0.02050, -0.25978
47, "13:24:38.730749", 0.01876, -0.00135, -0.06513, -0.00103, -0.02615, -0.01048, -0.02248, -0.27856
48, "13:24:38.730998", 0.01777, -0.00135, -0.06711, -0.00004, -0.02516, -0.00949, -0.02149, -0.28054
49, "13:24:38.731248", 0.01876, -0.00234, -0.06513, 0.00194, -0.03010, -0.01246, -0.02346, -0.29141
50, "13:24:38.731500", 0.01975, -0.00135, -0.06513, 0.00293, -0.02615, -0.01246, -0.02445, -0.30327
51, "13:24:38.731750", 0.01975, -0.00234, -0.06217, 0.00194, -0.02714, -0.01246, -0.02742, -0.31217
52, "13:24:38.731998", 0.01876, -0.00135, -0.06415, 0.00194, -0.02417, -0.01246, -0.02544, -0.32897
53, "13:24:38.732248", 0.01876, -0.00135, -0.06513, 0.00194, -0.02615, -0.00850, -0.02742, -0.34676
54, "13:24:38.732498", 0.01876, -0.00036, -0.06415, 0.00490, -0.02615, -0.00850, -0.02840, -0.37246
55, "13:24:38.732749", 0.01975, -0.00135, -0.06612, 0.00293, -0.02615, -0.00850, -0.02840, -0.38729
56, "13:24:38.732999", 0.01876, -0.00036, -0.06513, 0.00392, -0.02714, -0.01246, -0.02939, -0.41101
57, "13:24:38.733249", 0.01876, -0.00234, -0.06316, 0.00293, -0.02417, -0.01048, -0.02939, -0.41595
58, "13:24:38.733499", 0.01975, -0.00135, -0.06415, 0.00589, -0.02417, -0.01246, -0.02643, -0.42979
59, "13:24:38.733749", 0.01975, -0.00135, -0.06316, 0.00490, -0.02516, -0.01345, -0.02939, -0.44363
60, "13:24:38.733999", 0.01975, -0.00135, -0.06415, 0.00293, -0.02318, -0.01246, -0.03236, -0.45153
61, "13:24:38.734249", 0.01876, -0.00135, -0.06118, 0.00886, -0.02318, -0.01147, -0.03137, -0.45944
62, "13:24:38.734498", 0.01975, -0.00135, -0.06118, 0.00392, -0.02516, -0.01246, -0.03236, -0.47921
63, "13:24:38.734748", 0.01975, -0.00135, -0.06711, 0.00490, -0.02714, -0.01147, -0.03335, -0.47822
